city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Aurangabad,1,"Aurangabad, Maharashtra",,4,5500000,7333
Aurangabad,3,"Aurangabad, Maharashtra",91,,9000000,67164
Aurangabad,2,"Aurangabad, Maharashtra",1000,3,6500000,6500
Aurangabad,2,"Aurangabad, Maharashtra",,8,5000000,4000
Aurangabad,1,"Aurangabad, Maharashtra",,,7000000,5600
Aurangabad,2,"Aurangabad, Maharashtra",,5,2500000,4167
Aurangabad,2,"Aurangabad, Maharashtra",790,3,3800000,3838
Aurangabad,1,"Aurangabad, Maharashtra",2290,,40000000,
Aurangabad,2,"Aurangabad, Maharashtra",,4,6500000,5078
Aurangabad,2,"Aurangabad, Maharashtra",625,6,2700000,3273
Aurangabad,1,"Aurangabad, Maharashtra",,3,4000000,6667
Aurangabad,2,"Aurangabad, Maharashtra",750,3,3500000,4375
Aurangabad,2,"Aurangabad, Maharashtra",,2,4200000,3500
Aurangabad,2,"Aurangabad, Maharashtra",810,3,5100000,4250
Aurangabad,3,"Aurangabad, Maharashtra",1060,5,10000000,8333
Aurangabad,1,"Aurangabad, Maharashtra",850,3,6200000,
Aurangabad,3,"Aurangabad, Maharashtra",850,5,9500000,7540
Aurangabad,2,"Aurangabad, Maharashtra",,3,3200000,4000
Aurangabad,4,"Aurangabad, Maharashtra",1250,,11000000,5789
Aurangabad,1,"Aurangabad, Maharashtra",,2,3200000,3422
Aurangabad,2,"Aurangabad, Maharashtra",,4,5200000,6933
Aurangabad,2,"Aurangabad, Maharashtra",900,,3400000,3091
Aurangabad,,"Aurangabad, Maharashtra",,,5100000,7646
Aurangabad,1,"Aurangabad, Maharashtra",,4,4535000,5000
Aurangabad,2,"Aurangabad, Maharashtra",58,4,4500000,
Aurangabad,3,"Aurangabad, Maharashtra",1950,12,18500000,
Aurangabad,2,"Aurangabad, Maharashtra",600,4,2980000,3973
Aurangabad,2,"Aurangabad, Maharashtra",,4,2100000,4565
Aurangabad,2,"Aurangabad, Maharashtra",85,4,3800000,4058
Aurangabad,2,"Aurangabad, Maharashtra",650,2,6500000,
Aurangabad,2,"Aurangabad, Maharashtra",,3,6500000,7222
Aurangabad,3,"Aurangabad, Maharashtra",,3,2200000,1128
Aurangabad,2,"Aurangabad, Maharashtra",,1,4500000,3600
Aurangabad,2,"Aurangabad, Maharashtra",1200,,4000000,1111
Aurangabad,2,"Aurangabad, Maharashtra",,7,3300000,3143
Aurangabad,2,"Aurangabad, Maharashtra",,4,8000000,9412
Aurangabad,2,"Aurangabad, Maharashtra",,4,3000000,2727
