city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Bhopal,2,"Bhopal, Madhya Pradesh",900,3,4000000,4000
Bhopal,3,"Bhopal, Madhya Pradesh",1375,6,7807000,4220
Bhopal,2,"Bhopal, Madhya Pradesh",1200,6,4500000,3125
Bhopal,2,"Bhopal, Madhya Pradesh",,4,1700000,2166
Bhopal,2,"Bhopal, Madhya Pradesh",,,5800000,3671
Bhopal,1,"Bhopal, Madhya Pradesh",600,5,1400000,2000
Bhopal,2,"Bhopal, Madhya Pradesh",,,4300000,5972
Bhopal,2,"Bhopal, Madhya Pradesh",,2,4000000,4000
Bhopal,3,"Bhopal, Madhya Pradesh",1600,6,5700000,3048
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3000000,4615
Bhopal,2,"Bhopal, Madhya Pradesh",,11,4200000,3602
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2450000,3356
Bhopal,2,"Bhopal, Madhya Pradesh",,6,4000000,3738
Bhopal,2,"Bhopal, Madhya Pradesh",,,4500000,8789
Bhopal,2,"Bhopal, Madhya Pradesh",515,5,4000000,5714
Bhopal,2,"Bhopal, Madhya Pradesh",1000,,5500000,6875
Bhopal,2,"Bhopal, Madhya Pradesh",,,13000000,11818
Bhopal,2,"Bhopal, Madhya Pradesh",1200,,8500000,5667
Bhopal,3,"Bhopal, Madhya Pradesh",,5,7200000,3856
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2700000,2455
Bhopal,3,"Bhopal, Madhya Pradesh",,,9700000,6062
Bhopal,2,"Bhopal, Madhya Pradesh",,5,4000000,6380
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2700000,3375
Bhopal,2,"Bhopal, Madhya Pradesh",,,5500000,6875
Bhopal,2,"Bhopal, Madhya Pradesh",,,2400000,2526
Bhopal,2,"Bhopal, Madhya Pradesh",,6,1800000,3000
Bhopal,2,"Bhopal, Madhya Pradesh",900,,3000000,2500
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2050000,2113
Bhopal,2,"Bhopal, Madhya Pradesh",,2,6800000,9252
Bhopal,,"Bhopal, Madhya Pradesh",,,16000000,13853
Bhopal,2,"Bhopal, Madhya Pradesh",,3,3000000,3333
Bhopal,2,"Bhopal, Madhya Pradesh",,3,3000000,4000
Bhopal,2,"Bhopal, Madhya Pradesh",750,,1960000,2063
Bhopal,3,"Bhopal, Madhya Pradesh",1035,,15000000,7500
Bhopal,1,"Bhopal, Madhya Pradesh",,2,1700000,3696
Bhopal,2,"Bhopal, Madhya Pradesh",,,2100000,3646
Bhopal,2,"Bhopal, Madhya Pradesh",,7,2000000,2500
Bhopal,2,"Bhopal, Madhya Pradesh",478,4,2800000,4667
Bhopal,2,"Bhopal, Madhya Pradesh",1140,3,3100000,2520
Bhopal,2,"Bhopal, Madhya Pradesh",800,2,5000000,4545
Bhopal,3,"Bhopal, Madhya Pradesh",,,6400000,3657
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2400000,3429
Bhopal,2,"Bhopal, Madhya Pradesh",,6,4200000,3818
Bhopal,2,"Bhopal, Madhya Pradesh",,,2500000,3125
Bhopal,2,"Bhopal, Madhya Pradesh",600,3,1500000,
Bhopal,3,"Bhopal, Madhya Pradesh",,,4377941,3368
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2300000,2570
Bhopal,2,"Bhopal, Madhya Pradesh",,5,3500000,4118
Bhopal,2,"Bhopal, Madhya Pradesh",,7,3800000,3800
Bhopal,2,"Bhopal, Madhya Pradesh",750,4,2411000,2411
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3300000,2683
Bhopal,1,"Bhopal, Madhya Pradesh",,,6000000,5455
Bhopal,1,"Bhopal, Madhya Pradesh",,,3000000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",900,,2470000,2058
Bhopal,1,"Bhopal, Madhya Pradesh",,,11500000,9583
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3100000,4593
Bhopal,2,"Bhopal, Madhya Pradesh",850,6,3600000,3429
Bhopal,2,"Bhopal, Madhya Pradesh",,,1800000,2045
Bhopal,2,"Bhopal, Madhya Pradesh",810,,3500000,2917
Bhopal,3,"Bhopal, Madhya Pradesh",,2,5000000,1667
Bhopal,2,"Bhopal, Madhya Pradesh",,,50000000,23810
Bhopal,2,"Bhopal, Madhya Pradesh",1250,,6500000,5200
Bhopal,3,"Bhopal, Madhya Pradesh",,,13000000,9848
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3700000,3083
Bhopal,,"Bhopal, Madhya Pradesh",,,1827701,
Bhopal,2,"Bhopal, Madhya Pradesh",,10,5500000,6875
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3100000,4593
Bhopal,2,"Bhopal, Madhya Pradesh",,,7500000,9375
Bhopal,3,"Bhopal, Madhya Pradesh",,3,7000000,3182
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3500000,3043
Bhopal,3,"Bhopal, Madhya Pradesh",1300,,8500000,
Bhopal,2,"Bhopal, Madhya Pradesh",,,2080000,2447
Bhopal,1,"Bhopal, Madhya Pradesh",,,2330000,2453
Bhopal,3,"Bhopal, Madhya Pradesh",,2,5000000,1667
Bhopal,2,"Bhopal, Madhya Pradesh",,,6000000,5217
Bhopal,3,"Bhopal, Madhya Pradesh",,2,7000000,5833
Bhopal,2,"Bhopal, Madhya Pradesh",,8,3500000,3305
Bhopal,3,"Bhopal, Madhya Pradesh",,,8000000,4000
Bhopal,1,"Bhopal, Madhya Pradesh",,4,2300000,3538
Bhopal,2,"Bhopal, Madhya Pradesh",,2,3300000,2750
Bhopal,1,"Bhopal, Madhya Pradesh",,,7000000,12727
Bhopal,3,"Bhopal, Madhya Pradesh",,,19000000,13103
Bhopal,2,"Bhopal, Madhya Pradesh",,5,4200000,4151
Bhopal,2,"Bhopal, Madhya Pradesh",500,3,1799999,3600
Bhopal,3,"Bhopal, Madhya Pradesh",1760,2,8500000,3696
Bhopal,2,"Bhopal, Madhya Pradesh",650,3,3500000,4667
Bhopal,2,"Bhopal, Madhya Pradesh",800,3,3000000,2857
Bhopal,3,"Bhopal, Madhya Pradesh",1000,,4800000,7111
Bhopal,3,"Bhopal, Madhya Pradesh",,6,4800000,3909
Bhopal,1,"Bhopal, Madhya Pradesh",,10,2300000,3314
Bhopal,2,"Bhopal, Madhya Pradesh",,2,2000000,4000
Bhopal,3,"Bhopal, Madhya Pradesh",,,8500000,5312
Bhopal,1,"Bhopal, Madhya Pradesh",,4,1500000,2500
Bhopal,3,"Bhopal, Madhya Pradesh",2900,2,9000000,2812
Bhopal,2,"Bhopal, Madhya Pradesh",,8,5000000,5556
Bhopal,2,"Bhopal, Madhya Pradesh",,5,1500000,1562
Bhopal,2,"Bhopal, Madhya Pradesh",,7,4500000,3750
Bhopal,3,"Bhopal, Madhya Pradesh",600,,12500000,14706
Bhopal,2,"Bhopal, Madhya Pradesh",,6,29000000,29000
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3100000,3100
Bhopal,2,"Bhopal, Madhya Pradesh",,3,8000000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",,7,2300000,1974
Bhopal,2,"Bhopal, Madhya Pradesh",,,4200000,5250
Bhopal,2,"Bhopal, Madhya Pradesh",,4,6000000,6667
Bhopal,2,"Bhopal, Madhya Pradesh",,7,2000000,1667
Bhopal,2,"Bhopal, Madhya Pradesh",,1,3000000,4286
Bhopal,2,"Bhopal, Madhya Pradesh",,12,6000000,4286
Bhopal,2,"Bhopal, Madhya Pradesh",750,,6300000,
Bhopal,2,"Bhopal, Madhya Pradesh",,,3800000,5630
Bhopal,2,"Bhopal, Madhya Pradesh",,5,2550000,2645
Bhopal,2,"Bhopal, Madhya Pradesh",600,5,1600000,2329
Bhopal,2,"Bhopal, Madhya Pradesh",,2,4000000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",700,6,4000000,3636
Bhopal,2,"Bhopal, Madhya Pradesh",840,,2600000,3095
Bhopal,2,"Bhopal, Madhya Pradesh",950,5,3200000,3200
Bhopal,3,"Bhopal, Madhya Pradesh",1250,,10500000,3500
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3599000,2999
Bhopal,3,"Bhopal, Madhya Pradesh",600,,3200000,2133
Bhopal,3,"Bhopal, Madhya Pradesh",600,,3200000,2133
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3100000,2431
Bhopal,3,"Bhopal, Madhya Pradesh",,6,8800000,6027
Bhopal,2,"Bhopal, Madhya Pradesh",,5,3500000,3723
Bhopal,3,"Bhopal, Madhya Pradesh",1650,,13500000,11760
Bhopal,3,"Bhopal, Madhya Pradesh",,,8500000,10119
Bhopal,2,"Bhopal, Madhya Pradesh",,,3551000,5380
Bhopal,2,"Bhopal, Madhya Pradesh",,3,25250000,42083
Bhopal,2,"Bhopal, Madhya Pradesh",,2,2000000,1667
Bhopal,2,"Bhopal, Madhya Pradesh",,2,2650000,3533
Bhopal,2,"Bhopal, Madhya Pradesh",,,3800000,5067
Bhopal,2,"Bhopal, Madhya Pradesh",,,2900000,4209
Bhopal,3,"Bhopal, Madhya Pradesh",,,6510000,4173
Bhopal,3,"Bhopal, Madhya Pradesh",,,6500000,5909
Bhopal,1,"Bhopal, Madhya Pradesh",575,4,2000000,3333
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2250000,2500
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2350000,1958
Bhopal,1,"Bhopal, Madhya Pradesh",,4,1200000,1714
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3500000,2829
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2300000,3067
Bhopal,3,"Bhopal, Madhya Pradesh",,3,2800000,3500
Bhopal,3,"Bhopal, Madhya Pradesh",1068,2,9000000,4500
