price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
3125,2500000,"21.2535138,81.6441932",2,Raipur,5,"Raipur, Chhattisgarh",
8929,21100000,"21.2755728197311,81.6924395742247",3,Raipur,,"Raipur, Chhattisgarh",
7692,6000000,"21.218964,81.661214",3,Raipur,2,"Raipur, Chhattisgarh",
3503,5500000,"20.98424598,81.62506286",3,Raipur,6,"Raipur, Chhattisgarh",
4000,7500000,,3,Raipur,,"Raipur, Chhattisgarh",12850
3356,2500000,"21.272125,81.5829484",2,Raipur,7,"Raipur, Chhattisgarh",
5000,5000000,"21.2882699,81.680928",2,Raipur,,"Raipur, Chhattisgarh",
2800,3500000,,2,Raipur,,"Raipur, Chhattisgarh",
6667,8000000,"21.276007,81.645554",2,Raipur,,"Raipur, Chhattisgarh",
3000,2400000,"21.2268675,81.6629787",2,Raipur,2,"Raipur, Chhattisgarh",
1756,1800000,"21.2667165,81.5953805",2,Raipur,6,"Raipur, Chhattisgarh",
2571,1800000,,2,Raipur,5,"Raipur, Chhattisgarh",
2444,2200000,"21.165659,81.674626",2,Raipur,1,"Raipur, Chhattisgarh",
2264,1800000,"21.20659,81.688776",2,Raipur,6,"Raipur, Chhattisgarh",
2568,3800000,"21.27774,81.72052",3,Raipur,5,"Raipur, Chhattisgarh",
3300,3300000,"21.5068606,81.6837359",2,Raipur,7,"Raipur, Chhattisgarh",
2714,2000000,"21.2667165,81.5953805",2,Raipur,6,"Raipur, Chhattisgarh",
3991,3500000,"21.210877,81.645558",2,Raipur,,"Raipur, Chhattisgarh",
6000,9000000,"21.224012,81.621374",3,Raipur,,"Raipur, Chhattisgarh",
4400,5500000,"21.2265,81.67229",3,Raipur,,"Raipur, Chhattisgarh",
,5300000,,3,Raipur,,"Raipur, Chhattisgarh",
10417,25000000,,3,Raipur,,"Raipur, Chhattisgarh",
2650,2650000,"21.2609629878303,81.5885235897971",2,Raipur,,"Raipur, Chhattisgarh",
3717,3200000,,3,Raipur,1,"Raipur, Chhattisgarh",
4333,2600000,"21.2268675,81.6629787",2,Raipur,2,"Raipur, Chhattisgarh",
2143,1500000,"21.255517,81.670205",2,Raipur,7,"Raipur, Chhattisgarh",
8065,7500000,"21.2434932,81.6688064",2,Raipur,,"Raipur, Chhattisgarh",12850
4286,10500000,,3,Raipur,2,"Raipur, Chhattisgarh",
2905,2600000,"21.205495,81.686105",2,Raipur,4,"Raipur, Chhattisgarh",
,3750000,"21.2229188,81.669897",2,Raipur,12,"Raipur, Chhattisgarh",
4138,3000000,"21.2526895,81.667884",2,Raipur,12,"Raipur, Chhattisgarh",
3354,2750000,"21.213106,81.632449",2,Raipur,,"Raipur, Chhattisgarh",
207,6200000,"21.2264638,81.610469",2,Raipur,10,"Raipur, Chhattisgarh",
4000,4800000,"21.19596008,81.6508019",3,Raipur,,"Raipur, Chhattisgarh",
4143,2900000,,2,Raipur,,"Raipur, Chhattisgarh",
5300,7950000,,3,Raipur,4,"Raipur, Chhattisgarh",
4143,2900000,,2,Raipur,,"Raipur, Chhattisgarh",
1615,2100000,"21.215232,81.6233915",2,Raipur,4,"Raipur, Chhattisgarh",
2865,10000000,"21.698621,82.626858",3,Raipur,,"Raipur, Chhattisgarh",
,3500000,"21.2369,81.58554",3,Raipur,3,"Raipur, Chhattisgarh",
5556,7500000,"21.2619056,81.6190733",3,Raipur,,"Raipur, Chhattisgarh",
5333,8000000,"21.222569,81.65693",2,Raipur,2,"Raipur, Chhattisgarh",
3600,4500000,"21.22332,81.58272",3,Raipur,2,"Raipur, Chhattisgarh",
3261,2250000,"21.2755728197311,81.6924395742247",2,Raipur,,"Raipur, Chhattisgarh",
,2000000,"21.215232,81.6233915",2,Raipur,6,"Raipur, Chhattisgarh",
2550,2550000,"21.22332,81.58272",2,Raipur,1,"Raipur, Chhattisgarh",
3899,6200000,"21.215232,81.6233915",3,Raipur,10,"Raipur, Chhattisgarh",
3714,4200000,"21.244192,81.5772768",3,Raipur,7,"Raipur, Chhattisgarh",
3465,7000000,"21.2755728197311,81.6924395742247",3,Raipur,10,"Raipur, Chhattisgarh",
2849,3000000,"21.207469,81.580108",2,Raipur,6,"Raipur, Chhattisgarh",
4902,6000000,"21.265495,81.648188",3,Raipur,5,"Raipur, Chhattisgarh",
3181,3000000,"21.140609,81.785506",2,Raipur,10,"Raipur, Chhattisgarh",
2312,3700000,"21.20659,81.688776",3,Raipur,2,"Raipur, Chhattisgarh",
4027,3000000,"21.272125,81.5829484",2,Raipur,6,"Raipur, Chhattisgarh",
6000,18000000,"21.2313748,81.645841",3,Raipur,,"Raipur, Chhattisgarh",
3853,4500000,"21.249421,81.6983714",3,Raipur,8,"Raipur, Chhattisgarh",
4500,9000000,"21.243718,81.570545",3,Raipur,1,"Raipur, Chhattisgarh",
3600,3600000,"21.207469,81.580108",2,Raipur,1,"Raipur, Chhattisgarh",
2632,2500000,"21.22011,81.597359",2,Raipur,4,"Raipur, Chhattisgarh",
