price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
8000,16000000,"10.5006165,76.2343169",3,Thrissur,2,"Thrissur, Kerala",
2909,3200000,"10.54424,76.15799",2,Thrissur,3,"Thrissur, Kerala",
4133,6200000,"10.5377344,76.2012131",3,Thrissur,,"Thrissur, Kerala",12596
1526,2900000,"10.6988622,76.2478938",3,Thrissur,,"Thrissur, Kerala",
11250,9000000,"10.5260106,76.1921091",3,Thrissur,,"Thrissur, Kerala",
20743,14520000,"10.5260106,76.1921091",2,Thrissur,,"Thrissur, Kerala",12596
5449,10500000,"10.5539107,76.2218334",3,Thrissur,13,"Thrissur, Kerala",
2427,2500000,"10.223765,76.197926",3,Thrissur,,"Thrissur, Kerala",12596
3667,3300000,"10.508486,76.25331",2,Thrissur,4,"Thrissur, Kerala",
4696,5400000,"10.503479,76.2109384",2,Thrissur,4,"Thrissur, Kerala",
8500,13413000,"10.5507275,76.217383",3,Thrissur,12,"Thrissur, Kerala",
7917,9500000,"10.347719,76.27445",3,Thrissur,,"Thrissur, Kerala",
4348,5000000,"10.5296207,76.2202321",2,Thrissur,1,"Thrissur, Kerala",12850
4706,8000000,"10.279166,76.210935",3,Thrissur,,"Thrissur, Kerala",
2727,6000000,"10.69722,76.345342",3,Thrissur,,"Thrissur, Kerala",
3030,5000000,,3,Thrissur,,"Thrissur, Kerala",
4698,7000000,"10.5259278,76.1715748",3,Thrissur,,"Thrissur, Kerala",
6500,13000000,"10.5949449,76.038376",3,Thrissur,2,"Thrissur, Kerala",
4667,7000000,"10.54424,76.15799",3,Thrissur,,"Thrissur, Kerala",
4000,3400000,"10.503079,76.269796",2,Thrissur,5,"Thrissur, Kerala",
530,5300000,"10.587872,76.2216166",3,Thrissur,3,"Thrissur, Kerala",
9333,14000000,"10.5578849,76.1718178",2,Thrissur,1,"Thrissur, Kerala",
2917,3500000,,2,Thrissur,,"Thrissur, Kerala",
3333,4000000,"10.52986,76.198228",2,Thrissur,,"Thrissur, Kerala",
4941,4200000,,2,Thrissur,,"Thrissur, Kerala",
4405,7400000,"10.469758,76.214882",3,Thrissur,,"Thrissur, Kerala",
4235,7200000,"10.336346,76.14006",3,Thrissur,,"Thrissur, Kerala",
,6500000,"10.5259278,76.1715748",3,Thrissur,14,"Thrissur, Kerala",
3000,6000000,"10.652399,76.079057",3,Thrissur,,"Thrissur, Kerala",
3804,3500000,"10.5006165,76.2343169",2,Thrissur,2,"Thrissur, Kerala",
9706,16500000,"10.5377344,76.2012131",2,Thrissur,1,"Thrissur, Kerala",
3448,5000000,,3,Thrissur,9,"Thrissur, Kerala",
6250,5000000,"10.488419,76.207123",2,Thrissur,3,"Thrissur, Kerala",
6364,7000000,"10.5578849,76.1718178",2,Thrissur,4,"Thrissur, Kerala",
4018,4500000,"10.5578849,76.1718178",3,Thrissur,3,"Thrissur, Kerala",
1076,15000000,,2,Thrissur,1,"Thrissur, Kerala",12817
3932,6000000,"10.5160924,76.2365357",3,Thrissur,10,"Thrissur, Kerala",
4800,12000000,"10.4338995,76.2030885",3,Thrissur,,"Thrissur, Kerala",12596
2182,11000000,"10.472551,76.096772",3,Thrissur,,"Thrissur, Kerala",
3333,3000000,"10.5225917,76.162709",3,Thrissur,,"Thrissur, Kerala",
5203,5500000,"10.503787,76.218108",2,Thrissur,11,"Thrissur, Kerala",
,5000000,"10.488419,76.207123",3,Thrissur,,"Thrissur, Kerala",
3676,4500000,"10.52986,76.198228",3,Thrissur,2,"Thrissur, Kerala",
4783,5500000,"10.652058,76.068666",2,Thrissur,,"Thrissur, Kerala",
3015,3000000,"10.5260106,76.1921091",2,Thrissur,4,"Thrissur, Kerala",
3750,7500000,"10.503479,76.2109384",3,Thrissur,,"Thrissur, Kerala",
6667,6000000,"10.5260106,76.1921091",2,Thrissur,5,"Thrissur, Kerala",
3769,4900000,"10.45325609,76.11677535",2,Thrissur,,"Thrissur, Kerala",
,3400000,"10.3099687646253,76.3320227524625",3,Thrissur,,"Thrissur, Kerala",
3929,5500000,"10.259724,76.303967",3,Thrissur,,"Thrissur, Kerala",
5638,4950000,"10.5578849,76.1718178",2,Thrissur,6,"Thrissur, Kerala",
4231,5500000,"10.5507275,76.217383",3,Thrissur,3,"Thrissur, Kerala",
2000,2900000,"10.6988622,76.2478938",3,Thrissur,,"Thrissur, Kerala",
3906,6000000,"10.503479,76.2109384",3,Thrissur,3,"Thrissur, Kerala",
5682,10000000,"10.5949449,76.038376",3,Thrissur,,"Thrissur, Kerala",
7036,8900000,"10.5375185,76.2029237",2,Thrissur,15,"Thrissur, Kerala",
3591,7900000,"10.33555278313438,76.21507303473489",3,Thrissur,,"Thrissur, Kerala",
,8700000,"10.5377344,76.2012131",3,Thrissur,7,"Thrissur, Kerala",
3500,7000000,"10.4974075,76.1935209",3,Thrissur,,"Thrissur, Kerala",12850
2833,3400000,"10.4335892,76.2638427",3,Thrissur,3,"Thrissur, Kerala",
4328,4800000,"10.5095095,76.168263",2,Thrissur,4,"Thrissur, Kerala",
3333,4000000,"10.445625,76.257632",2,Thrissur,1,"Thrissur, Kerala",
14286,40000000,"10.2409589,76.3148975",3,Thrissur,,"Thrissur, Kerala",
,3400000,"10.522962,76.222161",2,Thrissur,2,"Thrissur, Kerala",
3077,4000000,"10.6838,76.420416",3,Thrissur,,"Thrissur, Kerala",
4070,4900000,"10.5377344,76.2012131",2,Thrissur,3,"Thrissur, Kerala",
,3000000,"10.658632,76.239741",2,Thrissur,,"Thrissur, Kerala",
,3800000,"10.54424,76.15799",3,Thrissur,3,"Thrissur, Kerala",
,11000000,"10.5183134,76.242138",3,Thrissur,,"Thrissur, Kerala",
,,"10.6172387,76.2146045",2,Thrissur,,"Thrissur, Kerala",
,,"10.5949449,76.038376",2,Thrissur,3,"Thrissur, Kerala",
,,"10.503479,76.2109384",2,Thrissur,,"Thrissur, Kerala",
,,"10.7292813,76.4187419",3,Thrissur,,"Thrissur, Kerala",
,,"10.5277738,76.2674646",3,Thrissur,,"Thrissur, Kerala",
,,"10.3101226,76.1288754",3,Thrissur,,"Thrissur, Kerala",12850
,,"10.5377344,76.2012131",2,Thrissur,3,"Thrissur, Kerala",
,,"10.5160924,76.2365357",3,Thrissur,12,"Thrissur, Kerala",
,,"10.440534,76.229394",2,Thrissur,1,"Thrissur, Kerala",
,,"10.5296207,76.2202321",2,Thrissur,,"Thrissur, Kerala",
,,"10.5377344,76.2012131",2,Thrissur,,"Thrissur, Kerala",
,,"10.3508318156354,76.2069063407691",3,Thrissur,1,"Thrissur, Kerala",
4615,6000000,"10.503479,76.2109384",3,Thrissur,10,"Thrissur, Kerala",
6568,12000000,"10.5296207,76.2202321",3,Thrissur,2,"Thrissur, Kerala",
4615,6000000,"10.503479,76.2109384",3,Thrissur,10,"Thrissur, Kerala",
6568,12000000,"10.5296207,76.2202321",3,Thrissur,2,"Thrissur, Kerala",
2430,3800000,"10.5610864,76.2281546",3,Thrissur,,"Thrissur, Kerala",12850
9000,13500000,"10.527288,76.2440895",3,Thrissur,,"Thrissur, Kerala",
4909,5400000,"10.4829156,76.2460449",2,Thrissur,,"Thrissur, Kerala",
5909,6500000,,2,Thrissur,,"Thrissur, Kerala",12850
5435,20000000,"10.5377344,76.2012131",3,Thrissur,1,"Thrissur, Kerala",
2934,3800000,"10.5296207,76.2202321",2,Thrissur,3,"Thrissur, Kerala",
4394,5800000,"10.5539107,76.2218334",3,Thrissur,3,"Thrissur, Kerala",
6196,10000000,"10.5222539,76.1877402",3,Thrissur,11,"Thrissur, Kerala",
5212,6140000,"10.5160924,76.2365357",2,Thrissur,10,"Thrissur, Kerala",
5840,9000000,"10.508486,76.25331",3,Thrissur,12,"Thrissur, Kerala",
6587,8300000,"10.4829156,76.2460449",3,Thrissur,14,"Thrissur, Kerala",
10409,27200000,"10.5761416,76.2013007",3,Thrissur,,"Thrissur, Kerala",12850
4250,8500000,"10.503479,76.2109384",3,Thrissur,,"Thrissur, Kerala",12596
4418,5500000,"10.5225917,76.162709",3,Thrissur,,"Thrissur, Kerala",12596
7348,11500000,"10.5539107,76.2218334",3,Thrissur,14,"Thrissur, Kerala",
6936,12000000,"10.5539107,76.2218334",3,Thrissur,16,"Thrissur, Kerala",
1665,3000000,"10.3099687646253,76.3320227524625",2,Thrissur,,"Thrissur, Kerala",12850
7592,12398000,"10.5006165,76.2343169",3,Thrissur,,"Thrissur, Kerala",
,21500000,"10.5377344,76.2012131",3,Thrissur,,"Thrissur, Kerala",12817
6398,16200000,"10.4829156,76.2460449",3,Thrissur,22,"Thrissur, Kerala",
5600,14000000,"10.5268927208438,76.2098874436708",3,Thrissur,,"Thrissur, Kerala",12852
4909,5400000,"10.503479,76.2109384",2,Thrissur,3,"Thrissur, Kerala",
4375,7000000,"10.4908586,76.2244974",3,Thrissur,,"Thrissur, Kerala",
5000,11500000,"10.565261,76.06116",3,Thrissur,2,"Thrissur, Kerala",
6250,7500000,"10.577152,76.036049",3,Thrissur,,"Thrissur, Kerala",
2848,4700000,,3,Thrissur,,"Thrissur, Kerala",
,,"10.5296207,76.2202321",2,Thrissur,,"Thrissur, Kerala",
5142,9070000,"10.5160924,76.2365357",3,Thrissur,10,"Thrissur, Kerala",
4615,6000000,"10.503479,76.2109384",3,Thrissur,10,"Thrissur, Kerala",
6568,12000000,"10.5296207,76.2202321",3,Thrissur,2,"Thrissur, Kerala",
2430,3800000,"10.5610864,76.2281546",3,Thrissur,,"Thrissur, Kerala",12850
9000,13500000,"10.527288,76.2440895",3,Thrissur,,"Thrissur, Kerala",
4909,5400000,"10.4829156,76.2460449",2,Thrissur,,"Thrissur, Kerala",
5909,6500000,,2,Thrissur,,"Thrissur, Kerala",12850
5435,20000000,"10.5377344,76.2012131",3,Thrissur,1,"Thrissur, Kerala",
2934,3800000,"10.5296207,76.2202321",2,Thrissur,3,"Thrissur, Kerala",
4394,5800000,"10.5539107,76.2218334",3,Thrissur,3,"Thrissur, Kerala",
6196,10000000,"10.5222539,76.1877402",3,Thrissur,11,"Thrissur, Kerala",
5212,6140000,"10.5160924,76.2365357",2,Thrissur,10,"Thrissur, Kerala",
5840,9000000,"10.508486,76.25331",3,Thrissur,12,"Thrissur, Kerala",
6587,8300000,"10.4829156,76.2460449",3,Thrissur,14,"Thrissur, Kerala",
10409,27200000,"10.5761416,76.2013007",3,Thrissur,,"Thrissur, Kerala",12850
4250,8500000,"10.503479,76.2109384",3,Thrissur,,"Thrissur, Kerala",12596
4418,5500000,"10.5225917,76.162709",3,Thrissur,,"Thrissur, Kerala",12596
7348,11500000,"10.5539107,76.2218334",3,Thrissur,14,"Thrissur, Kerala",
6936,12000000,"10.5539107,76.2218334",3,Thrissur,16,"Thrissur, Kerala",
1665,3000000,"10.3099687646253,76.3320227524625",2,Thrissur,,"Thrissur, Kerala",12850
7592,12398000,"10.5006165,76.2343169",3,Thrissur,,"Thrissur, Kerala",
,21500000,"10.5377344,76.2012131",3,Thrissur,,"Thrissur, Kerala",12817
6398,16200000,"10.4829156,76.2460449",3,Thrissur,22,"Thrissur, Kerala",
5600,14000000,"10.5268927208438,76.2098874436708",3,Thrissur,,"Thrissur, Kerala",12852
4909,5400000,"10.503479,76.2109384",2,Thrissur,3,"Thrissur, Kerala",
4375,7000000,"10.4908586,76.2244974",3,Thrissur,,"Thrissur, Kerala",
5000,11500000,"10.565261,76.06116",3,Thrissur,2,"Thrissur, Kerala",
6250,7500000,"10.577152,76.036049",3,Thrissur,,"Thrissur, Kerala",
2848,4700000,,3,Thrissur,,"Thrissur, Kerala",
,,"10.5296207,76.2202321",2,Thrissur,,"Thrissur, Kerala",
5142,9070000,"10.5160924,76.2365357",3,Thrissur,10,"Thrissur, Kerala",
4615,6000000,"10.503479,76.2109384",3,Thrissur,10,"Thrissur, Kerala",
6568,12000000,"10.5296207,76.2202321",3,Thrissur,2,"Thrissur, Kerala",
2430,3800000,"10.5610864,76.2281546",3,Thrissur,,"Thrissur, Kerala",12850
9000,13500000,"10.527288,76.2440895",3,Thrissur,,"Thrissur, Kerala",
4909,5400000,"10.4829156,76.2460449",2,Thrissur,,"Thrissur, Kerala",
5909,6500000,,2,Thrissur,,"Thrissur, Kerala",12850
5435,20000000,"10.5377344,76.2012131",3,Thrissur,1,"Thrissur, Kerala",
2934,3800000,"10.5296207,76.2202321",2,Thrissur,3,"Thrissur, Kerala",
4394,5800000,"10.5539107,76.2218334",3,Thrissur,3,"Thrissur, Kerala",
6196,10000000,"10.5222539,76.1877402",3,Thrissur,11,"Thrissur, Kerala",
5212,6140000,"10.5160924,76.2365357",2,Thrissur,10,"Thrissur, Kerala",
5840,9000000,"10.508486,76.25331",3,Thrissur,12,"Thrissur, Kerala",
6587,8300000,"10.4829156,76.2460449",3,Thrissur,14,"Thrissur, Kerala",
10409,27200000,"10.5761416,76.2013007",3,Thrissur,,"Thrissur, Kerala",12850
4250,8500000,"10.503479,76.2109384",3,Thrissur,,"Thrissur, Kerala",12596
4418,5500000,"10.5225917,76.162709",3,Thrissur,,"Thrissur, Kerala",12596
7348,11500000,"10.5539107,76.2218334",3,Thrissur,14,"Thrissur, Kerala",
6936,12000000,"10.5539107,76.2218334",3,Thrissur,16,"Thrissur, Kerala",
1665,3000000,"10.3099687646253,76.3320227524625",2,Thrissur,,"Thrissur, Kerala",12850
7592,12398000,"10.5006165,76.2343169",3,Thrissur,,"Thrissur, Kerala",
