address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Vadodara, Gujarat",3,895,,5,"22.2811984,73.1924864",5400000,6034
"Vadodara, Gujarat",2,639,,7,"22.2754108,73.1538839",2800000,4382
"Vadodara, Gujarat",2,930,,9,"22.2834525,73.1277473",2800000,2393
"Vadodara, Gujarat",3,,,5,"22.2847421,73.1238962",4200000,2800
"Vadodara, Gujarat",3,970,,5,"22.3156579,73.2247725",5500000,
"Vadodara, Gujarat",3,800,,5,"22.3197481,73.2264919",3300000,2750
"Vadodara, Gujarat",2,780,,,"22.3213852,73.1629878",4850000,3880
"Vadodara, Gujarat",2,980,,4,"22.2834525,73.1277473",5100000,3400
"Vadodara, Gujarat",2,650,,6,"22.3572269,73.2013352",3600000,3429
"Vadodara, Gujarat",2,,,6,"22.2873932,73.1556125",4000000,4000
"Vadodara, Gujarat",3,1037,,14,"22.2811984,73.1924864",9000000,
"Vadodara, Gujarat",2,509,,,"22.2801525719345,73.2254047657751",4000000,4000
"Vadodara, Gujarat",2,,,4,"22.298276,73.133336",5500000,4400
"Vadodara, Gujarat",3,,,5,"22.4778594,73.1934619",6000000,3429
"Vadodara, Gujarat",3,1500,,5,"22.2834525,73.1277473",4500000,
"Vadodara, Gujarat",2,,,7,"22.3002320490991,73.2379467703341",3300000,2694
"Vadodara, Gujarat",3,880,,5,"22.2834525,73.1277473",3100000,2422
"Vadodara, Gujarat",3,1000,,4,"22.3213852,73.1629878",5200000,3467
"Vadodara, Gujarat",2,,,,"22.272061,73.2426251",1910000,1910
"Vadodara, Gujarat",2,,,,"22.272061,73.2426251",1210000,1862
"Vadodara, Gujarat",3,,,,"22.3028999,73.2337779",4370000,2571
"Vadodara, Gujarat",3,,,,"22.3028999,73.2337779",3080000,2567
"Vadodara, Gujarat",3,,,,"22.3073095,73.1810976",3340000,2569
"Vadodara, Gujarat",3,790,,,"22.3055279,73.2654787",2030000,2570
"Vadodara, Gujarat",3,1750,,,"22.2803126315282,73.1507244811002",8700000,
"Vadodara, Gujarat",2,715,,7,"22.3430556,73.1902778",5200000,
"Vadodara, Gujarat",2,,,8,"22.2754108,73.1538839",3100000,2689
"Vadodara, Gujarat",2,1065,,4,"22.3309559,73.1851121",5600001,
"Vadodara, Gujarat",2,,,,"22.3143858,73.1379109",6500000,5118
"Vadodara, Gujarat",2,,,2,"22.2879614,73.2057561",2300000,3129
"Vadodara, Gujarat",2,600,,5,"22.26500738,73.15314296",2200000,2619
"Vadodara, Gujarat",2,,,1,"22.2847421,73.1238962",2700000,3600
"Vadodara, Gujarat",3,1450,,2,"22.2801525719345,73.2254047657751",6700000,13531
"Vadodara, Gujarat",2,750,,4,"22.2847421,73.1238962",2100000,2625
"Vadodara, Gujarat",3,1500,,5,"22.3074961145886,73.2331666740289",3100000,2067
"Vadodara, Gujarat",2,650,,5,"22.3156579,73.2247725",3000000,4000
"Vadodara, Gujarat",2,,,6,"22.3428781,73.1648315",3800000,3408
"Vadodara, Gujarat",3,,,,"22.3428781,73.1648315",6100000,3963
"Vadodara, Gujarat",2,,,,"22.3428781,73.1648315",3275000,3804
"Vadodara, Gujarat",2,515,,10,"22.2404134,73.20281",2750000,3929
"Vadodara, Gujarat",3,1100,,4,"22.3121814,73.1545062",8200000,4970
"Vadodara, Gujarat",3,,,,"22.3418779,73.167019",3858841,2827
"Vadodara, Gujarat",3,,,6,"22.2811984,73.1924864",6000000,3582
"Vadodara, Gujarat",2,,,10,"22.2834525,73.1277473",3000000,2542
"Vadodara, Gujarat",3,695,,5,"22.2629871,73.1637253",3400000,4293
"Vadodara, Gujarat",2,,,5,"22.3143858,73.1379109",2700000,2660
"Vadodara, Gujarat",2,,,9,,3000000,3750
"Vadodara, Gujarat",2,,,6,"22.3602266,73.166111",2300000,2805
"Vadodara, Gujarat",2,,,7,"22.2803126315282,73.1507244811002",1950000,2991
"Vadodara, Gujarat",2,,,11,"22.3074961145886,73.2331666740289",2800000,2333
"Vadodara, Gujarat",2,750,,5,"22.2879614,73.2057561",1800000,1895
"Vadodara, Gujarat",2,750,,5,"22.3572269,73.2013352",3200000,2560
"Vadodara, Gujarat",3,1105,,12,"22.4778594,73.1934619",7000000,4667
"Vadodara, Gujarat",3,,,4,"22.3156579,73.2247725",7000000,5833
"Vadodara, Gujarat",3,1100,,4,"22.3367649,73.1718377",6500000,4815
"Vadodara, Gujarat",2,,,9,"22.2834525,73.1277473",2900000,2479
"Vadodara, Gujarat",2,,,7,"22.3158732,73.117995",2800000,4375
"Vadodara, Gujarat",2,1100,,5,"22.2754108,73.1538839",3500000,2800
"Vadodara, Gujarat",3,1120,,5,"22.2754108,73.1538839",4300000,2166
"Vadodara, Gujarat",2,,,5,"22.3130909,73.2245625",4500000,5000
"Vadodara, Gujarat",3,,,,"22.2968775,73.1468274",5500000,7333
"Vadodara, Gujarat",2,,,,"22.2968775,73.1468274",4800000,6000
"Vadodara, Gujarat",2,1015,,9,"22.2803126315282,73.1507244811002",2800000,
"Vadodara, Gujarat",3,,,,"22.3002320490991,73.2379467703341",5500000,9076
"Vadodara, Gujarat",3,,,5,"22.2847421,73.1238962",4300000,2606
"Vadodara, Gujarat",3,950,,,"22.3302365,73.20998",2310000,2567
"Vadodara, Gujarat",2,1150,,,"22.2853416,73.175834",9000000,6429
"Vadodara, Gujarat",2,752,,,"22.271826,73.189371",1800000,1915
"Vadodara, Gujarat",3,600,,,"22.271826,73.189371",2350000,3917
"Vadodara, Gujarat",3,,,,"22.3302365,73.20998",2310000,2567
"Vadodara, Gujarat",2,,,,"22.3302365,73.20998",1930000,2573
"Vadodara, Gujarat",3,,,2,"22.3002320490991,73.2379467703341",5500000,3819
"Vadodara, Gujarat",2,,,2,"22.278333,73.2012456",6000000,7229
"Vadodara, Gujarat",3,,,10,"22.2741991,73.2339119",3500000,2917
"Vadodara, Gujarat",3,,,,"22.304719,73.1556125",6454696,
"Vadodara, Gujarat",3,,,9,,10500000,5688
"Vadodara, Gujarat",2,950,,5,"22.2834525,73.1277473",2150000,1593
"Vadodara, Gujarat",2,,,5,"22.3445464,73.1364357",3400000,3238
"Vadodara, Gujarat",2,1200,,9,"22.2754108,73.1538839",3000000,2500
"Vadodara, Gujarat",3,,,6,"22.301683,73.234702",4200000,4000
"Vadodara, Gujarat",2,705,,13,"22.2754108,73.1538839",2500000,2924
"Vadodara, Gujarat",3,980,,,"22.3476229,73.1924864",2950000,2565
"Vadodara, Gujarat",2,,,4,"22.2811984,73.1924864",2400000,3200
"Vadodara, Gujarat",2,,,3,"22.3139759,73.1747877",2400000,2437
"Vadodara, Gujarat",2,,,,"22.2741991,73.2339119",4000000,4000
"Vadodara, Gujarat",3,,,4,"22.2583667,73.208709",4900000,2970
"Vadodara, Gujarat",2,,,9,"22.2834525,73.1277473",2300000,2158
"Vadodara, Gujarat",2,900,,2,"22.3156579,73.2247725",2700000,3000
"Vadodara, Gujarat",3,,,,"22.3048522,73.2249304",4110000,2569
"Vadodara, Gujarat",2,650,,,"22.3048522,73.2249304",1810000,1905
"Vadodara, Gujarat",2,1050,,10,"22.2960225,73.1688878",4500000,
"Vadodara, Gujarat",2,800,,4,"22.2951626749092,73.1642419219825",3200000,2667
"Vadodara, Gujarat",2,,,9,"22.2834525,73.1277473",2100000,1801
"Vadodara, Gujarat",2,,,6,"22.2847421,73.1238962",2100000,2800
"Vadodara, Gujarat",2,535,,7,"22.2811984,73.1924864",2700000,
"Vadodara, Gujarat",3,,,7,"22.3430556,73.1902778",4500000,3333
"Vadodara, Gujarat",2,,,3,"22.3140477460972,73.1432756484381",2800000,3515
"Vadodara, Gujarat",3,,,6,"22.2834525,73.1277473",8500000,3282
"Vadodara, Gujarat",3,910,,5,"22.2847421,73.1238962",4100000,3694
"Vadodara, Gujarat",2,1200,,4,"22.2803126315282,73.1507244811002",3900000,2364
"Vadodara, Gujarat",3,,,9,"22.3143858,73.1379109",4050000,2952
"Vadodara, Gujarat",3,,,8,"22.3143858,73.1379109",3950000,2992
"Vadodara, Gujarat",3,1275,,12,"22.3074961145886,73.2331666740289",4500000,2711
"Vadodara, Gujarat",2,,,8,"22.4778594,73.1934619",4100000,5467
"Vadodara, Gujarat",3,790,,,"22.3002320490991,73.2379467703341",6500000,5652
"Vadodara, Gujarat",3,900,,5,"22.2834525,73.1277473",4600000,3680
"Vadodara, Gujarat",2,755,,5,"22.3422361,73.1880106",3500000,
"Vadodara, Gujarat",3,1765,,6,"22.3158732,73.117995",5500000,
"Vadodara, Gujarat",2,700,,7,"22.2811984,73.1924864",4500000,5294
"Vadodara, Gujarat",3,905,,7,"22.2873932,73.1556125",5600000,5328
"Vadodara, Gujarat",2,940,,4,"22.2951626749092,73.1642419219825",3100000,2313
"Vadodara, Gujarat",3,,,6,"22.2834525,73.1277473",8500000,4595
"Vadodara, Gujarat",3,,,4,"22.2834525,73.1277473",7000000,4242
"Vadodara, Gujarat",3,,,14,"22.2834525,73.1277473",6500000,3939
"Vadodara, Gujarat",3,,,13,"22.2834525,73.1277473",6300000,3818
"Vadodara, Gujarat",3,,,11,"22.2834525,73.1277473",7700000,4219
"Vadodara, Gujarat",3,875,,5,"22.2847421,73.1238962",3899000,2689
"Vadodara, Gujarat",3,1385,,5,"22.2629871,73.1637253",4500000,3249
"Vadodara, Gujarat",2,,,2,"22.2834525,73.1277473",6000000,6889
"Vadodara, Gujarat",3,,,,"22.2811984,73.1924864",7500000,5495
"Vadodara, Gujarat",2,,,14,"22.3143858,73.1379109",4000000,3509
"Vadodara, Gujarat",2,750,,4,"22.3602266,73.166111",3000000,2762
"Vadodara, Gujarat",3,,,5,"22.3143858,73.1379109",6500000,5866
"Vadodara, Gujarat",3,1256,,5,"22.2946904,73.1541585",3500000,
"Vadodara, Gujarat",2,,,5,"22.3002320490991,73.2379467703341",4500000,5000
"Vadodara, Gujarat",2,650,,7,"22.2834525,73.1277473",3000000,2857
"Vadodara, Gujarat",3,,,,"22.2583667,73.208709",4200000,3360
"Vadodara, Gujarat",2,,,4,"22.2801525719345,73.2254047657751",3150000,3153
"Vadodara, Gujarat",3,850,,5,"22.2629871,73.1637253",4400000,3520
"Vadodara, Gujarat",2,,,5,"22.328403,73.24944",1670000,2227
"Vadodara, Gujarat",3,1080,,9,"22.2629871,73.1637253",3800000,2000
"Vadodara, Gujarat",3,,,,"22.2960225,73.1688878",4300000,5375
"Vadodara, Gujarat",2,,,9,"22.2754108,73.1538839",2800000,3500
"Vadodara, Gujarat",2,,,12,"22.2803126315282,73.1507244811002",2600000,2562
"Vadodara, Gujarat",3,,,4,"22.2754108,73.1538839",4000000,2353
"Vadodara, Gujarat",3,,,4,"22.2754108,73.1538839",3825000,2250
"Vadodara, Gujarat",3,1200,,6,"22.2847421,73.1238962",4500000,2647
"Vadodara, Gujarat",3,,,4,"22.2754108,73.1538839",4200000,2471
"Vadodara, Gujarat",3,1275,,4,"22.2803126315282,73.1507244811002",4200000,
"Vadodara, Gujarat",2,,,9,"22.2834525,73.1277473",2600000,2228
"Vadodara, Gujarat",2,970,,5,"22.2847421,73.1238962",3000000,2801
"Vadodara, Gujarat",2,700,,5,"22.2629871,73.1637253",3300000,3143
"Vadodara, Gujarat",2,750,,5,"22.3143858,73.1379109",2500000,2463
"Vadodara, Gujarat",2,650,,7,"22.2834525,73.1277473",3800000,3619
"Vadodara, Gujarat",2,823,,9,,4200000,4667
"Vadodara, Gujarat",3,5000,,,"22.2960225,73.1688878",30000000,13636
"Vadodara, Gujarat",2,1100,,5,"22.4778594,73.1934619",4200000,3360
"Vadodara, Gujarat",2,,,6,"22.3002320490991,73.2379467703341",2200000,2000
"Vadodara, Gujarat",3,1000,,6,"22.2834525,73.1277473",3000000,1875
"Vadodara, Gujarat",3,,,5,"22.2811984,73.1924864",6000000,3750
"Vadodara, Gujarat",2,950,,10,"22.2946904,73.1541585",4000000,3636
"Vadodara, Gujarat",2,,,9,,3000000,3077
"Vadodara, Gujarat",2,950,,10,"22.2946904,73.1541585",4000000,3636
"Vadodara, Gujarat",3,1050,,7,"22.2847421,73.1238962",4000000,3810
"Vadodara, Gujarat",3,1000,,,"22.2946904,73.1541585",6500000,4199
"Vadodara, Gujarat",2,,,7,"22.3002320490991,73.2379467703341",3600000,3600
"Vadodara, Gujarat",3,1035,,5,"22.3143858,73.1379109",4900000,3267
"Vadodara, Gujarat",3,,,,"22.2951626749092,73.1642419219825",10000000,5000
"Vadodara, Gujarat",3,1350,,22,"22.3309559,73.1851121",8000000,4571
"Vadodara, Gujarat",3,2000,,,"22.3156579,73.2247725",15000005,6000
"Vadodara, Gujarat",2,,,5,"22.3143858,73.1379109",2800000,2324
