id,posted_date,price,price_per_sq_ft,currency,location,company_name,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
83648015,2026-03-05T10:03:56.000Z,699632,599,₹,"10.79299608,78.67826933",J J Lands,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
83659551,2026-03-06T06:27:24.000Z,2275000,1300,₹,"10.8152814920269,78.6622806997298",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82216595,2026-03-16T23:34:31.000Z,4600000,3833,₹,"10.797612,78.656572",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
67791817,2026-03-25T06:02:11.000Z,21600000,3553,₹,"10.7904833,78.7046725",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83701019,2026-03-09T06:27:54.000Z,2880000,1199,₹,"10.703275,78.62017",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83715423,2026-03-10T07:40:39.000Z,10000000,1053,₹,"10.7489771,78.6472392",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
83737749,2026-03-11T11:54:33.000Z,2500000,1042,₹,"10.856607,78.697215",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
82488273,2025-12-08T09:27:52.000Z,9936000,5750,₹,"10.8535665,78.705103",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
82856145,2026-03-19T22:30:43.000Z,450000,42,₹,,,,12800,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
47355465,2026-03-21T22:30:35.000Z,7500000,1190,₹,,,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
80467077,2026-03-20T21:32:23.000Z,8500000,3696,₹,"10.909113,78.699475",,1800,,2,4,,1,Trichy,3,"Trichy, Tamil Nadu",2300,,12800,
81443185,2026-03-20T21:30:43.000Z,3599000,2999,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
56418221,2026-03-13T21:30:41.000Z,654000,545,₹,"11.0146302,78.7936611",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
72190517,2026-03-19T16:28:15.000Z,2250000,1500,₹,"10.806473,78.633248",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
67767317,2026-03-24T10:17:10.000Z,8000000,5316,₹,"10.808341,78.664694",,,,,2,,,Trichy,2,"Trichy, Tamil Nadu",1505,,12800,
67766081,2026-03-24T09:50:51.000Z,3950000,1496,₹,"10.8367608454012,78.6517449389136",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
67767321,2026-03-24T10:17:15.000Z,5052500,2500,₹,"10.808341,78.664694",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
67765775,2026-03-24T09:43:53.000Z,1197600,499,₹,"10.7590355,78.7192079",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
67771317,2026-03-24T11:42:47.000Z,1960000,980,₹,"10.843316,78.646736",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
67772077,2026-03-24T11:59:28.000Z,1700000,708,₹,"10.806473,78.633248",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
67771801,2026-03-24T11:53:08.000Z,11000000,,₹,"10.818175,78.678168",,,,,2,,,Trichy,2,"Trichy, Tamil Nadu",,,,
81595691,2026-03-14T22:30:40.000Z,4200000,1400,₹,"10.7904833,78.7046725",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
62827971,2026-03-15T13:37:40.000Z,8600000,4526,₹,"10.7904833,78.7046725",,,,,4,East,2,Trichy,4,"Trichy, Tamil Nadu",1900,,12800,
69019875,2026-03-17T22:30:41.000Z,2900000,1000,₹,"10.79124,78.70327",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
67755765,2026-03-24T06:51:26.000Z,9964500,7300,₹,"10.8295941,78.6951795",,,,,4,,,Trichy,4,"Trichy, Tamil Nadu",1365,,12800,
67755747,2026-03-24T06:51:09.000Z,8200000,4100,₹,"10.783143,78.676025",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83867827,2026-03-19T15:25:29.000Z,6000000,6734,₹,"10.8086,78.66169",,634,,1,2,South,5,Trichy,2,"Trichy, Tamil Nadu",891,,12800,
83542917,2026-02-25T04:42:51.000Z,18000000,9000,₹,"10.800296,78.7489926",,1800,,2,3,North,,Trichy,3,"Trichy, Tamil Nadu",2000,,12800,
77845345,2026-01-30T21:33:35.000Z,800000,1333,₹,,,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
83339621,2026-02-10T06:28:31.000Z,3800000,5507,₹,"10.7934402,78.6746207",,519,,1,1,,4,Trichy,1,"Trichy, Tamil Nadu",690,,12800,
76140217,2025-12-21T15:42:10.000Z,2800000,1867,₹,"10.7489771,78.6472392",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
82175637,2025-11-15T05:19:33.000Z,3000008,2500,₹,"10.737967,78.633667",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
80974617,2025-12-30T03:43:39.000Z,2400000,2000,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82450921,2025-12-05T09:50:10.000Z,3100000,1896,₹,"10.7489771,78.6472392",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
82993665,2026-01-15T14:37:05.000Z,5280000,3300,₹,"10.822752,78.652927",,,12800,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
82469695,2025-12-06T13:01:27.000Z,9900000,2475,₹,"10.871615,78.717788",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
83010965,2026-01-17T05:35:38.000Z,3500000,2917,₹,"10.8750108,78.8159395",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
74706917,2026-01-17T06:22:57.000Z,6300000,6969,₹,,,800,,1,2,North,4,Trichy,2,"Trichy, Tamil Nadu",904,,12800,
69630077,2025-11-13T22:30:35.000Z,5500000,4231,₹,"10.6882981,78.7391187",,1240,,1,2,East,1,Trichy,2,"Trichy, Tamil Nadu",1300,,12800,
72329257,2025-12-22T21:34:24.000Z,1050000,875,₹,"10.829778,78.666665",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
77945635,2025-11-18T21:30:40.000Z,1198800,999,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83324907,2026-02-09T07:16:04.000Z,9000000,7500,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
83644631,2026-03-05T07:17:06.000Z,2040000,1700,₹,"10.9229564,78.7405357",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
80226761,2025-11-12T06:19:19.000Z,3118800,2599,₹,"10.737967,78.633667",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
38976945,2026-02-08T05:43:52.000Z,10000000,3300,₹,"10.8535665,78.705103",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
76000407,2026-01-13T06:47:24.000Z,23000000,4792,₹,"10.7574385,78.6910413",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
77936811,2026-02-06T21:30:42.000Z,2218800,1849,₹,"10.737967,78.633667",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82723121,2025-12-26T04:39:00.000Z,2880000,1200,₹,"10.72670453,78.69499098",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
81171257,2026-01-26T22:30:35.000Z,1278000,1200,₹,"10.81577,78.63699",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
76422981,2026-01-22T08:41:41.000Z,600000,500,₹,,,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
75002097,2025-12-30T21:33:20.000Z,596000,899,₹,"10.67986,78.590065",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
70084515,2026-02-20T21:30:40.000Z,4800000,2000,₹,"11.141455,78.594472",,,12800,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
76480197,2026-02-24T15:59:26.000Z,9000000,3600,₹,"10.609406,78.423767",,,,,3,South,,Trichy,3,"Trichy, Tamil Nadu",2500,,12800,
82797825,2026-01-02T06:46:23.000Z,3000000,2500,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
69975607,2025-11-24T16:47:19.000Z,900000,600,₹,"10.80883,78.62455",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82800345,2026-01-02T08:20:13.000Z,3500000,324,₹,,,,12800,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
75224247,2025-12-08T21:30:40.000Z,1018800,849,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
72973265,2025-11-24T23:31:34.000Z,1400000,1167,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82231677,2025-11-19T09:37:04.000Z,1200000,1000,₹,"10.7520708,78.8279879",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
65158007,2025-11-22T21:33:01.000Z,5984000,2200,₹,"10.7846536,78.7777106",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
74890145,2026-01-26T14:56:39.000Z,2500000,2083,₹,"10.737967,78.633667",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
81101997,2026-01-12T03:26:55.000Z,1911225,1275,₹,"11.1836592,79.2950785",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
69957457,2025-12-09T14:37:54.000Z,2698500,1799,₹,"10.7890584504463,78.6657736657215",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
64828755,2026-02-28T17:47:49.000Z,2000000,3263,₹,"10.815,78.6576",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
75012677,2025-12-19T23:39:58.000Z,1750000,1458,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
81144287,2025-11-27T23:39:24.000Z,1522350,1275,₹,,,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
83047797,2026-01-20T06:35:26.000Z,1900000,1,₹,"10.866199,78.639583",,,12800,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
83054931,2026-01-20T11:51:11.000Z,1400000,2333,₹,"10.7489771,78.6472392",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
57700147,2026-03-11T04:54:22.000Z,1920000,800,₹,"10.6882981,78.7391187",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
80331737,2025-11-21T13:46:10.000Z,1198900,999,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
79300807,2026-02-07T21:30:40.000Z,1800000,1500,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
80434125,2025-11-27T13:39:11.000Z,1150000,2300,₹,"10.797612,78.656572",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
83224351,2026-02-02T12:59:58.000Z,9500000,528,₹,"10.801201,78.715686",,,12800,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
64117735,2025-12-09T22:30:33.000Z,2600000,3377,₹,"10.6031099,78.55069",,770,,2,2,North,2,Trichy,2,"Trichy, Tamil Nadu",770,,12800,
72503891,2026-03-06T17:42:22.000Z,40000000,6061,₹,"10.6882981,78.7391187",,,,,,,3,Trichy,,"Trichy, Tamil Nadu",6600,,12800,
82756817,2026-02-14T22:30:49.000Z,2475000,1650,₹,"10.800296,78.7489926",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
67256175,2025-12-11T21:33:59.000Z,750000,625,₹,"10.9229564,78.7405357",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
82614905,2026-02-10T22:30:45.000Z,650000,542,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
83499811,2026-02-21T07:14:36.000Z,1330000,1108,₹,"10.80883,78.62455",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82331795,2025-11-27T09:21:00.000Z,2900000,269,₹,"10.797612,78.656572",,,12800,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82331197,2025-11-27T08:49:10.000Z,1440000,1200,₹,"10.806473,78.633248",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
80665795,2025-12-01T14:32:49.000Z,26500000,7571,₹,,,600,,4,8,East,,Trichy,7,"Trichy, Tamil Nadu",3500,,12800,
71124181,2026-03-03T22:30:38.000Z,43200000,4500,₹,"10.7622646,78.6790454",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82616007,2025-12-17T09:54:23.000Z,4200000,2625,₹,,,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
79667555,2026-02-22T07:09:04.000Z,22500000,11842,₹,"10.8185535,78.6788856",,1650,,3,3,North,3,Trichy,3,"Trichy, Tamil Nadu",1900,,12800,
80558705,2026-02-17T21:32:48.000Z,9000000,12000,₹,"10.77739835,78.72233402",,750,,1,1,,,Trichy,1,"Trichy, Tamil Nadu",750,,12800,
78384917,2026-01-10T13:29:09.000Z,500000,417,₹,,,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
76881187,2026-02-11T21:33:32.000Z,1500000,1250,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82289575,2025-11-24T06:50:56.000Z,3000000,2500,₹,"10.737967,78.633667",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
73306821,2026-02-15T10:05:44.000Z,15300000,6150,₹,"10.8535665,78.705103",,1693,,1,3,North,,Trichy,3,"Trichy, Tamil Nadu",2488,,12800,
65507861,2026-01-26T18:03:32.000Z,478800,399,₹,,,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
68134377,2026-03-09T21:33:29.000Z,950000,950,₹,"10.7489771,78.6472392",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
83604685,2026-03-01T10:42:20.000Z,778800,649,₹,"10.67986,78.590065",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
49172771,2026-02-22T04:41:33.000Z,650000,298,₹,"10.957536,78.450687",,,12800,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
78489217,2025-12-15T05:49:40.000Z,525000,875,₹,"10.7489771,78.6472392",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
82856631,2026-01-06T06:50:35.000Z,7500000,6522,₹,"10.7870755,78.6902175",,900,,1,2,South,3,Trichy,2,"Trichy, Tamil Nadu",1150,,12800,
80500891,2025-11-27T21:30:14.000Z,1000000,833,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
79599151,2026-02-18T21:30:31.000Z,70000000,8974,₹,"10.80487,78.676207",,5000,,3,5,South,,Trichy,6,"Trichy, Tamil Nadu",7800,,12800,
82578411,2025-12-14T15:30:21.000Z,3500000,,₹,"10.8777573,78.710639",,,,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
81231677,2026-01-21T21:33:26.000Z,6800000,6115,₹,,,,,,2,,3,Trichy,2,"Trichy, Tamil Nadu",1112,,12800,
83234065,2026-02-03T07:41:35.000Z,2800000,2333,₹,"10.7489771,78.6472392",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
70489805,2026-01-14T15:18:16.000Z,2880000,1200,₹,"10.7801282,78.6083794",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
80480295,2025-12-28T21:33:39.000Z,2880000,2400,₹,"10.7489771,78.6472392",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
83482855,2026-02-20T06:14:07.000Z,1320000,1100,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83091867,2026-01-23T05:03:13.000Z,7500000,3906,₹,"10.854743,78.667577",,,,,3,,,Trichy,2,"Trichy, Tamil Nadu",1920,,12800,
83093655,2026-01-23T06:25:20.000Z,7332290,4752,₹,"10.7574385,78.6910413",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
70372217,2026-01-10T08:27:51.000Z,231300000,5641,₹,"10.7574385,78.6910413",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
75400905,2026-01-22T12:55:55.000Z,700000,1167,₹,"10.7930906,78.652457",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
81852865,2026-03-06T21:30:45.000Z,1020000,850,₹,"10.703275,78.62017",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
75292915,2025-11-16T21:32:49.000Z,19800000,18000,₹,"10.82115,78.69698",,1100,,3,6,North,3,Trichy,5,"Trichy, Tamil Nadu",1100,,12800,
81829797,2026-02-23T21:30:36.000Z,3000000,2500,₹,"10.79130013,78.66960748",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
83225487,2026-02-02T14:13:17.000Z,22500000,7143,₹,,,3150,,3,6,,,Trichy,6,"Trichy, Tamil Nadu",3150,,12800,
75242801,2025-11-30T16:46:08.000Z,958800,799,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83472481,2026-02-19T09:32:04.000Z,1380800,1151,₹,"10.7801282,78.6083794",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
83360585,2026-02-11T11:04:06.000Z,8400000,3500,₹,"10.73369112,78.68892303",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
59059947,2025-12-09T06:59:01.000Z,1020000,850,₹,"10.8973784,78.6700058",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
79873075,2026-01-23T22:30:36.000Z,1850000,1850,₹,"10.909113,78.699475",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
82650277,2025-12-19T11:58:39.000Z,1258800,1049,₹,"10.829778,78.666665",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82338255,2025-11-27T17:01:53.000Z,30000000,5212,₹,"10.811208,78.686774",,5280,,2,9,West,4,Trichy,9,"Trichy, Tamil Nadu",5756,,12800,
82335027,2025-11-27T11:46:29.000Z,15000000,7426,₹,"10.8107104,78.695658",,,12850,,7,,,Trichy,5,"Trichy, Tamil Nadu",2020,,12800,
82338491,2025-11-27T17:54:37.000Z,2880000,2400,₹,"10.797612,78.656572",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
80924365,2025-12-26T21:30:39.000Z,1200000,500,₹,,,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
67579271,2025-12-23T11:01:32.000Z,1620000,1350,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
68313517,2025-12-29T14:25:58.000Z,940000,1567,₹,"10.7890584504463,78.6657736657215",,,12800,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
83283425,2026-02-06T06:11:27.000Z,1320000,1100,₹,"10.7489771,78.6472392",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
78764997,2025-12-24T10:35:12.000Z,2400000,222,₹,"10.7489771,78.6472392",,,12800,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
82361035,2025-11-29T09:06:49.000Z,5100000,4250,₹,"10.7574385,78.6910413",,,12850,,,West,,Trichy,,"Trichy, Tamil Nadu",,,,
82931215,2026-01-10T11:10:53.000Z,666000,666,₹,"11.0146302,78.7936611",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
80744035,2025-12-08T14:02:02.000Z,4800000,1905,₹,"11.141455,78.594472",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
71461495,2026-02-18T13:19:50.000Z,1558800,1299,₹,"10.829778,78.666665",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
71448927,2025-12-29T03:45:05.000Z,1919000,380,₹,"10.909113,78.699475",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
83145665,2026-01-27T15:35:03.000Z,2200000,1833,₹,"10.7489771,78.6472392",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
29347225,2025-12-13T22:30:26.000Z,5700000,5182,₹,"10.80883,78.62455",,,,,2,North,,Trichy,2,"Trichy, Tamil Nadu",1100,,12800,
68373585,2025-12-01T14:32:31.000Z,6156000,3800,₹,,,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
83285007,2026-02-06T07:04:03.000Z,1188000,990,₹,"10.7520708,78.8279879",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
66850685,2025-11-30T22:30:36.000Z,6000000,3171,₹,"10.7866667,78.6708333",,,12850,,,North - West,,Trichy,,"Trichy, Tamil Nadu",,,,
66885957,2025-11-21T22:30:34.000Z,2800000,2333,₹,"10.8137171,78.667491",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82645787,2025-12-19T09:13:25.000Z,1058800,882,₹,"10.829778,78.666665",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
83404395,2026-02-14T06:19:57.000Z,3400000,2833,₹,"10.797612,78.656572",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
83399701,2026-02-13T13:49:18.000Z,3000000,2500,₹,"10.7574385,78.6910413",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
79844815,2026-03-05T21:30:45.000Z,2700000,1800,₹,"10.800296,78.7489926",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
82641815,2025-12-19T06:40:53.000Z,2700000,720,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83400615,2026-02-13T15:39:33.000Z,480000,400,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82642185,2025-12-19T06:56:08.000Z,3000000,2500,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83398761,2026-02-13T12:54:42.000Z,4850000,1796,₹,"10.871615,78.717788",,810,,1,2,,3,Trichy,2,"Trichy, Tamil Nadu",2700,,12800,
82338747,2026-02-03T22:30:36.000Z,7250000,6776,₹,,,,,,2,,4,Trichy,2,"Trichy, Tamil Nadu",1070,,12800,
73756635,2025-12-22T12:12:10.000Z,17500000,,₹,"10.856607,78.697215",,5693,,4,,East,2,Trichy,,"Trichy, Tamil Nadu",,,,
82340557,2025-11-28T05:27:56.000Z,3000000,2500,₹,"10.7489771,78.6472392",,,12800,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
71537547,2025-12-30T21:33:34.000Z,1200000,1000,₹,"10.6031099,78.55069",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
68905457,2026-02-09T13:17:48.000Z,4320000,3600,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
72020111,2025-12-20T10:17:58.000Z,18000000,3000,₹,"10.83,78.81",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
74299311,2026-02-19T13:28:03.000Z,500000,417,₹,"10.7520708,78.8279879",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82398155,2025-12-02T08:33:54.000Z,5900000,4720,₹,,,150,,,2,East,,Trichy,2,"Trichy, Tamil Nadu",1250,,12800,
83625765,2026-03-03T09:02:26.000Z,960000,89,₹,"10.7489771,78.6472392",,,12800,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
80014047,2025-12-07T23:34:22.000Z,2100000,1000,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82683545,2025-12-22T12:07:25.000Z,1380000,1150,₹,,,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
82704371,2025-12-24T07:58:22.000Z,4000000,4000,₹,,,800,,,2,North,,Trichy,2,"Trichy, Tamil Nadu",1000,,12800,
82704197,2025-12-24T07:50:49.000Z,5200000,4333,₹,"10.7904833,78.7046725",,,12850,1,2,North - East,,Trichy,2,"Trichy, Tamil Nadu",1200,,12800,
62832121,2026-02-01T13:39:01.000Z,2000000,2597,₹,"10.6031099,78.55069",,651,,1,2,,3,Trichy,2,"Trichy, Tamil Nadu",770,,12800,
82703705,2025-12-24T07:30:45.000Z,9800000,6712,₹,,,1300,,1,3,North,,Trichy,3,"Trichy, Tamil Nadu",1460,,12800,
82967387,2026-01-13T11:42:52.000Z,1300000,1083,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82385417,2025-12-01T09:36:50.000Z,2000000,1667,₹,"10.797612,78.656572",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
79975377,2026-03-07T03:35:19.000Z,5775000,4200,₹,"10.7934402,78.6746207",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
68539937,2025-12-12T21:33:58.000Z,6900000,6273,₹,"10.8535665,78.705103",,950,,1,2,,3,Trichy,2,"Trichy, Tamil Nadu",1100,,12800,
82678471,2025-12-22T07:57:48.000Z,1850000,1850,₹,"10.881362,78.690257",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82671897,2025-12-21T13:10:07.000Z,300000,,₹,,,1200,,1,2,,1,Trichy,1,"Trichy, Tamil Nadu",,,,
82672127,2025-12-21T13:49:17.000Z,65000000,,₹,"10.8137171,78.667491",,4160,,2,6,,,Trichy,6,"Trichy, Tamil Nadu",,,,
68734407,2026-02-24T21:32:29.000Z,4500000,6747,₹,"10.737967,78.633667",,,,,3,,2,Trichy,2,"Trichy, Tamil Nadu",667,,12800,
82957817,2026-02-22T22:30:39.000Z,9100000,7514,₹,"10.7934402,78.6746207",,,,2,2,,5,Trichy,2,"Trichy, Tamil Nadu",1211,,12800,
83628265,2026-03-03T12:15:25.000Z,799200,666,₹,"11.0146302,78.7936611",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
82693901,2025-12-23T10:34:40.000Z,1300000,1083,₹,"10.609406,78.423767",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
75882635,2026-02-25T12:46:30.000Z,5700000,3800,₹,"10.81807,78.65937",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
80987575,2026-01-03T03:15:59.000Z,2775000,206,₹,"10.800296,78.7489926",,,12800,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82995215,2026-01-16T02:03:06.000Z,5400000,5028,₹,"10.6882981,78.7391187",,,12850,1,2,North,,Trichy,2,"Trichy, Tamil Nadu",1074,,12800,
60266447,2026-02-11T07:47:13.000Z,7050000,3778,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
