id,posted_date,price,price_per_sq_ft,currency,location,company_name,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
83448543,2026-03-19T23:35:29.000Z,21245000,19314,₹,"19.05529335,72.83729524",,775,,,2,North,24,Mumbai,2,"Mumbai, Maharashtra",1100,,12800,
82994147,2026-03-14T23:45:10.000Z,17000000,30909,₹,"19.2335321,72.839198",,430,,,1,East,20,Mumbai,1,"Mumbai, Maharashtra",550,,12800,
82733425,2026-03-21T23:31:23.000Z,14000000,15054,₹,"19.1438823857409,72.8427830413067",,,,,2,,21,Mumbai,2,"Mumbai, Maharashtra",930,,12800,
80968533,2026-01-26T18:02:23.000Z,20500000,27333,₹,"19.2050017,72.8692711",,,,2,2,East,31,Mumbai,2,"Mumbai, Maharashtra",750,,12800,
54702965,2026-01-07T14:17:10.000Z,250000000,98193,₹,"19.055229,72.830829",,2546,,,5,West,10,Mumbai,4,"Mumbai, Maharashtra",2546,,12800,
80974085,2026-03-01T23:32:56.000Z,15000000,14620,₹,"19.1196773,72.9050809",,760,,,2,East,15,Mumbai,2,"Mumbai, Maharashtra",1026,,12800,
80962989,2026-03-19T23:40:46.000Z,20000000,31847,₹,"19.1749536837097,72.943103519999",,628,,1,2,East,50,Mumbai,2,"Mumbai, Maharashtra",628,,12800,
75811757,2026-03-24T23:41:28.000Z,5800000,7582,₹,"19.4129235749963,72.7885889890948",,685,,,2,East,4,Mumbai,2,"Mumbai, Maharashtra",765,,12800,
81661203,2026-03-24T23:31:24.000Z,48500000,32333,₹,"19.2272619069866,72.8634397272398",,1073,,,3,East,56,Mumbai,3,"Mumbai, Maharashtra",1500,,12800,
74648223,2026-02-09T14:04:57.000Z,4500000,12857,₹,"19.149901,72.931134",,200,,,1,,23,Mumbai,,"Mumbai, Maharashtra",350,,12800,
82195063,2026-03-23T23:45:03.000Z,16500000,23571,₹,"19.1373697481266,72.8257229439874",,491,,,1,East,13,Mumbai,2,"Mumbai, Maharashtra",700,,12800,
83551895,2026-02-25T11:13:16.000Z,90000000,,₹,"18.96357871,72.81238614",,1400,,,3,,7,Mumbai,4,"Mumbai, Maharashtra",,,,
82753307,2026-03-21T23:45:51.000Z,23500000,22816,₹,"19.2101312179652,72.8305011930765",,,,,2,South -West,8,Mumbai,2,"Mumbai, Maharashtra",1030,,12800,
83329853,2026-03-21T23:34:20.000Z,32000000,,₹,"19.1749536837097,72.943103519999",,904,,1,2,East,57,Mumbai,3,"Mumbai, Maharashtra",,,,
83830415,2026-03-18T05:28:54.000Z,71000000,50714,₹,"19.1154908,72.8726952",,,,1,4,North,32,Mumbai,3,"Mumbai, Maharashtra",1400,,12800,
82479087,2026-03-21T23:41:47.000Z,110000000,56555,₹,"19.055229,72.830829",,1361,,,3,North,7,Mumbai,3,"Mumbai, Maharashtra",1945,,12800,
81681295,2026-03-08T23:32:34.000Z,34000000,16190,₹,"19.149901,72.931134",,1425,12850,2,4,West,,Mumbai,4,"Mumbai, Maharashtra",2100,,12800,
82478783,2026-03-23T23:40:22.000Z,10000000,23529,₹,"19.18026902,72.85653741",,350,,,1,East,6,Mumbai,1,"Mumbai, Maharashtra",425,,12800,
83648005,2026-03-24T23:31:42.000Z,31000000,18235,₹,"19.0799983,72.8545019",,1055,,4,3,East,14,Mumbai,3,"Mumbai, Maharashtra",1700,,12800,
82742447,2026-03-08T23:49:21.000Z,8700000,15818,₹,"19.2530390003417,72.8684258373265",,450,,2,1,South - East,18,Mumbai,1,"Mumbai, Maharashtra",550,,12800,
82743123,2026-03-21T23:52:20.000Z,45000000,29703,₹,"19.164158290758,72.7944570829882",,,,2,3,,9,Mumbai,3,"Mumbai, Maharashtra",1515,,12800,
83734325,2026-03-11T09:50:44.000Z,25000000,29412,₹,"19.12296883,72.83012082",,805,,,2,East,19,Mumbai,2,"Mumbai, Maharashtra",850,,12800,
83007413,2026-03-16T23:31:18.000Z,14500000,37179,₹,"19.00132416,72.84610192",,,,,1,,3,Mumbai,1,"Mumbai, Maharashtra",390,,12800,
83326975,2026-03-23T23:38:50.000Z,113500000,82009,₹,"18.9865617867147,72.8182867539311",,1384,,1,4,,66,Mumbai,3,"Mumbai, Maharashtra",1384,,12800,
83007147,2026-03-16T23:31:19.000Z,29000000,,₹,"19.1940346300819,72.8257561606587",,738,,3,2,West,36,Mumbai,2,"Mumbai, Maharashtra",,,,
83326319,2026-03-14T22:30:42.000Z,5200000,3099,₹,"19.39954,72.8604165",,960,12850,1,2,,,Mumbai,2,"Mumbai, Maharashtra",,,,
82745817,2026-03-21T23:50:45.000Z,13300000,23540,₹,"19.2101312179652,72.8305011930765",,532,,,2,East,9,Mumbai,2,"Mumbai, Maharashtra",565,,12800,
75934105,2026-03-14T23:35:22.000Z,11000000,17600,₹,"19.1373697481266,72.8257229439874",,,,,2,South -West,24,Mumbai,1,"Mumbai, Maharashtra",625,,12800,
81644651,2026-03-16T23:46:58.000Z,49800000,31679,₹,"19.0158585103406,72.8295254470428",,1200,,1,3,West,15,Mumbai,4,"Mumbai, Maharashtra",1572,,12800,
74553825,2026-01-21T07:03:10.000Z,49500000,34737,₹,"19.0135792007831,72.8448295038214",,1100,,6,3,South - East,32,Mumbai,3,"Mumbai, Maharashtra",1425,,12800,
38135909,2026-03-20T23:31:25.000Z,43000000,33077,₹,"18.95644,72.80735",,950,,,4,South - East,7,Mumbai,3,"Mumbai, Maharashtra",1300,,12800,
83321251,2026-03-19T23:39:40.000Z,18000000,19355,₹,"19.1169810025439,72.8801253056097",,650,,,2,West,7,Mumbai,2,"Mumbai, Maharashtra",930,,12800,
72287251,2026-03-21T23:31:47.000Z,17500000,15217,₹,"19.149901,72.931134",,,,,2,,22,Mumbai,2,"Mumbai, Maharashtra",1150,,12800,
82741253,2026-03-21T23:53:36.000Z,72500000,,₹,"18.9985560692086,72.8182936258445",,1320,,3,3,,20,Mumbai,2,"Mumbai, Maharashtra",,,,
81688431,2026-03-16T23:34:14.000Z,15500000,19136,₹,"19.1621888346256,72.9299692254915",,630,,,2,West,12,Mumbai,2,"Mumbai, Maharashtra",810,,12800,
82986393,2026-03-19T23:42:49.000Z,16800000,24526,₹,"19.160263,72.957782",,,,,2,West,10,Mumbai,2,"Mumbai, Maharashtra",685,,12800,
81608533,2026-03-24T23:31:30.000Z,10500000,28767,₹,"19.1848724519187,72.8629697025013",,480,,,2,East,40,Mumbai,1,"Mumbai, Maharashtra",365,,12800,
83431487,2026-03-22T23:32:10.000Z,19000000,17273,₹,"19.1749536837097,72.943103519999",,652,,,2,West,15,Mumbai,2,"Mumbai, Maharashtra",1100,,12800,
75762689,2026-03-12T23:31:11.000Z,13100000,21833,₹,"19.228266933223,72.8424839012439",,444,,,2,West,15,Mumbai,2,"Mumbai, Maharashtra",600,,12800,
77808431,2026-03-23T23:35:29.000Z,16500000,17935,₹,"19.18217733,72.94346856",,920,,,2,East,7,Mumbai,2,"Mumbai, Maharashtra",920,,12800,
82721341,2026-03-21T23:33:22.000Z,48000000,25131,₹,"19.0135321429189,72.8602998056272",,1420,,,4,North,18,Mumbai,4,"Mumbai, Maharashtra",1910,,12800,
82998719,2026-03-16T23:51:11.000Z,12000000,16000,₹,"19.1104892624542,72.899191014387",,600,,,2,,11,Mumbai,2,"Mumbai, Maharashtra",750,,12800,
81733837,2026-03-21T23:31:55.000Z,29000000,23200,₹,"19.1650004119132,72.9640308142804",,1050,,,3,West,13,Mumbai,3,"Mumbai, Maharashtra",1250,,12800,
81762257,2026-02-06T14:09:02.000Z,13000000,,₹,"19.2272619069866,72.8634397272398",,487,,,2,,30,Mumbai,1,"Mumbai, Maharashtra",,,,
83054377,2026-03-21T23:47:37.000Z,35000000,26515,₹,"19.1104892624542,72.899191014387",,925,,,3,East,18,Mumbai,4,"Mumbai, Maharashtra",1320,,12800,
83564663,2026-03-17T23:31:17.000Z,12500000,24038,₹,"19.2272619069866,72.8634397272398",,426,,,2,East,22,Mumbai,1,"Mumbai, Maharashtra",520,,12800,
83043089,2026-03-11T23:42:36.000Z,19500000,45775,₹,"19.0287954865428,72.838688734427",,400,,,1,West,7,Mumbai,1,"Mumbai, Maharashtra",426,,12800,
81781169,2026-03-21T23:51:08.000Z,22500000,22727,₹,"19.0799983,72.8545019",,762,,,2,East,11,Mumbai,2,"Mumbai, Maharashtra",990,,12800,
81781571,2026-03-21T23:51:24.000Z,14500000,13426,₹,"19.2829267647424,72.8627883689306",,850,,3,2,East,13,Mumbai,2,"Mumbai, Maharashtra",1080,,12800,
83460873,2026-03-13T23:38:13.000Z,13000000,18571,₹,"19.0799983,72.8545019",,634,,,1,East,7,Mumbai,1,"Mumbai, Maharashtra",700,,12800,
83843929,2026-03-21T05:36:02.000Z,28000000,38356,₹,,,,,,2,North,5,Mumbai,2,"Mumbai, Maharashtra",730,,12800,
81759363,2026-03-21T23:37:05.000Z,240000000,36923,₹,"19.14413,72.8241",,4500,,3,5,East,,Mumbai,6,"Mumbai, Maharashtra",6500,,12800,
83461747,2026-03-19T23:38:34.000Z,33000000,30726,₹,"19.1848724519187,72.8629697025013",,900,,1,3,East,37,Mumbai,3,"Mumbai, Maharashtra",1074,,12800,
83050273,2026-03-08T23:38:31.000Z,18500000,33036,₹,"19.2050017,72.8692711",,750,,2,2,North,21,Mumbai,2,"Mumbai, Maharashtra",560,,12800,
75040297,2026-03-21T23:31:42.000Z,12200000,18074,₹,"19.0672495723847,72.9017592132068",,450,,,2,North - East,15,Mumbai,1,"Mumbai, Maharashtra",675,,12800,
83052389,2026-03-21T23:48:57.000Z,14000000,21875,₹,"19.1154908,72.8726952",,500,,1,2,East,10,Mumbai,1,"Mumbai, Maharashtra",640,,12800,
82209731,2026-03-23T23:36:24.000Z,45000000,30000,₹,"19.1749536837097,72.943103519999",,1100,,1,3,East,18,Mumbai,3,"Mumbai, Maharashtra",1500,,12800,
81169375,2026-03-11T23:31:12.000Z,37800000,,₹,"19.10046297,72.84924449",,922,,,3,East,6,Mumbai,3,"Mumbai, Maharashtra",,,12800,
83349977,2026-03-22T23:31:12.000Z,16500000,11354,₹,"18.9750941,73.052334",,72,,3,3,North - East,13,Mumbai,3,"Mumbai, Maharashtra",135,,12801,
81754821,2026-03-18T23:35:08.000Z,9200000,11125,₹,"19.462194642857,72.8049130698568",,720,,4,2,East,22,Mumbai,3,"Mumbai, Maharashtra",827,,12800,
80442185,2026-03-22T23:31:26.000Z,15000000,7500,₹,"19.4129235749963,72.7885889890948",,1500,,1,5,West,,Mumbai,4,"Mumbai, Maharashtra",2000,,12800,
79435555,2026-03-21T23:49:37.000Z,17000000,14167,₹,"19.2272619069866,72.8634397272398",,700,,1,2,West,14,Mumbai,2,"Mumbai, Maharashtra",1200,,12800,
81786531,2026-03-23T23:52:13.000Z,60000000,,₹,"19.0052791781479,72.8456771170313",,1226,,,3,,73,Mumbai,3,"Mumbai, Maharashtra",,,,
82542573,2026-03-21T23:33:40.000Z,14000000,23333,₹,"19.1531029501285,72.9678051455382",,435,,,2,East,23,Mumbai,1,"Mumbai, Maharashtra",600,,12800,
83225145,2026-03-22T23:31:21.000Z,120000000,93168,₹,"18.9675516147694,72.8096968598132",,1200,,2,3,West,31,Mumbai,2,"Mumbai, Maharashtra",1288,,12800,
81720879,2026-03-16T23:48:31.000Z,28800000,21318,₹,"19.1729755212444,72.8716991438016",,932,,,3,,23,Mumbai,3,"Mumbai, Maharashtra",1351,,12800,
81718567,2026-03-16T23:50:15.000Z,33500000,28879,₹,"19.2102986684535,72.873037905053",,950,,1,3,East,21,Mumbai,2,"Mumbai, Maharashtra",1160,,12800,
75026591,2026-02-05T21:30:46.000Z,23500000,,₹,"19.0158585103406,72.8295254470428",,470,,1,2,East,22,Mumbai,2,"Mumbai, Maharashtra",,,,
83049397,2026-01-20T07:44:33.000Z,42500000,,₹,"19.0699335919407,72.8363080829478",,760,,1,2,,10,Mumbai,2,"Mumbai, Maharashtra",,,,
76372451,2026-03-23T23:45:31.000Z,7200000,17561,₹,"19.1848724519187,72.8629697025013",,300,,,1,East,7,Mumbai,1,"Mumbai, Maharashtra",410,,12800,
81152835,2026-03-16T23:43:29.000Z,25200000,28000,₹,"19.1762768410761,72.854752956029",,738,,,2,East,20,Mumbai,2,"Mumbai, Maharashtra",900,,12800,
81180859,2026-03-24T23:32:06.000Z,24000000,44444,₹,"18.9982694030581,72.8410429440342",,500,,,2,West,6,Mumbai,2,"Mumbai, Maharashtra",540,,12800,
83350777,2026-03-22T13:46:20.000Z,69900000,38093,₹,"19.1196773,72.9050809",,1223,,2,3,East,22,Mumbai,3,"Mumbai, Maharashtra",1835,,12800,
82803107,2026-03-10T23:31:24.000Z,18200000,21163,₹,"19.2272619069866,72.8634397272398",,700,,2,3,East,23,Mumbai,3,"Mumbai, Maharashtra",860,,12800,
72878005,2026-03-23T23:34:46.000Z,12200000,17836,₹,"19.249869503245,72.8491717870626",,473,,,1,West,5,Mumbai,1,"Mumbai, Maharashtra",684,,12800,
81766729,2026-03-23T23:38:51.000Z,36000000,36000,₹,"19.1373697481266,72.8257229439874",,800,,,2,,25,Mumbai,2,"Mumbai, Maharashtra",1000,,12800,
82219663,2026-03-16T23:35:54.000Z,17000000,19722,₹,"19.1749536837097,72.943103519999",,663,,,2,West,7,Mumbai,2,"Mumbai, Maharashtra",862,,12800,
82806491,2026-03-21T23:51:26.000Z,42500000,21250,₹,"19.1907510730194,72.8323939840267",,1315,,,4,East,7,Mumbai,4,"Mumbai, Maharashtra",2000,,12800,
80341995,2026-03-16T23:40:03.000Z,11000000,10000,₹,"19.2972811431285,72.8678073166319",,765,,3,2,East,7,Mumbai,2,"Mumbai, Maharashtra",1100,,12800,
82510147,2025-12-09T13:39:40.000Z,60000000,31579,₹,"19.0135792007831,72.8448295038214",,1408,,2,3,,7,Mumbai,4,"Mumbai, Maharashtra",1900,,12800,
