address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Coimbatore, Tamil Nadu",2,468,,5,,5000000,6840
"Coimbatore, Tamil Nadu",2,,,,"10.6572737,77.0106693",6500000,3611
"Coimbatore, Tamil Nadu",2,,,,"11.1171947,76.954224",5800000,5273
"Coimbatore, Tamil Nadu",2,,,8,"11.0302321,77.0389148",8000000,9615
"Coimbatore, Tamil Nadu",3,600,,,"11.0431504,77.0439224",8000000,4706
"Coimbatore, Tamil Nadu",3,200,,,"11.0379249,76.9304557",17000000,14167
"Coimbatore, Tamil Nadu",2,850,,,"11.0906553,76.9310819",7200000,6857
"Coimbatore, Tamil Nadu",2,,,4,"11.019321,76.985897",4050000,4500
"Coimbatore, Tamil Nadu",2,1000,,1,"11.0000143,76.8705389",10000000,3670
"Coimbatore, Tamil Nadu",3,3320,,1,"11.012872,77.024113",50000000,15060
"Coimbatore, Tamil Nadu",3,,,4,"11.001901,76.869753",3700000,4684
"Coimbatore, Tamil Nadu",3,1750,,,"11.06114,76.99958",17500000,7000
"Coimbatore, Tamil Nadu",3,,,,"11.0833627,76.8680841",2850000,2591
"Coimbatore, Tamil Nadu",3,,,1,"11.0172385,76.9260571",25000000,16667
"Coimbatore, Tamil Nadu",3,,,1,"11.08614915,76.99782425",7300000,6083
"Coimbatore, Tamil Nadu",3,2050,,9,"11.0019051,76.9772675",42500000,15455
"Coimbatore, Tamil Nadu",3,,,2,"11.072868,77.0175832",13500000,6136
"Coimbatore, Tamil Nadu",2,1350,,,"11.151193,76.9383985",6339000,4071
"Coimbatore, Tamil Nadu",2,650,,,"10.95515,77.0427",6800000,
"Coimbatore, Tamil Nadu",2,,,,"10.9954968,76.9571046",5400000,4154
"Coimbatore, Tamil Nadu",2,934,,4,"11.08614915,76.99782425",4000000,4283
"Coimbatore, Tamil Nadu",2,,,,"10.9911844,76.9612196",3400000,4000
"Coimbatore, Tamil Nadu",3,,,,"10.9435131,76.938379",12000000,6667
"Coimbatore, Tamil Nadu",3,1280,,,"11.2405,76.957718",6000000,3636
"Coimbatore, Tamil Nadu",2,1285,,,"10.981923,77.0593246",8500000,5574
"Coimbatore, Tamil Nadu",2,,,5,"11.002659,76.8911921",5500000,7218
"Coimbatore, Tamil Nadu",2,,,,"10.9993758,77.0388156",2950000,2950
"Coimbatore, Tamil Nadu",2,,,,"11.0271533,77.0215025",4300000,3739
"Coimbatore, Tamil Nadu",3,,,,"11.0504535,77.0156037",4680000,2949
"Coimbatore, Tamil Nadu",2,,,,"11.0393339,76.9787076",6000000,4286
"Coimbatore, Tamil Nadu",2,,,,"10.8186641,77.0157837",3300000,3143
"Coimbatore, Tamil Nadu",2,,,,"11.0168445,76.9558321",3500000,4667
"Coimbatore, Tamil Nadu",2,,,,"11.0370287,76.9866836",7560000,2953
"Coimbatore, Tamil Nadu",3,,,4,"11.0508726,76.9436909",9000000,4983
