price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
3333,4200000,"26.91033,75.73254",3,Jaipur,,"Jaipur, Rajasthan",
3330,3330000,"26.91033,75.73254",3,Jaipur,,"Jaipur, Rajasthan",
3327,5240000,"26.91033,75.73254",3,Jaipur,,"Jaipur, Rajasthan",
3427,5140000,"26.96468,75.71705",3,Jaipur,,"Jaipur, Rajasthan",
3327,3660000,"26.93591,75.75164",3,Jaipur,,"Jaipur, Rajasthan",
3328,5990000,"26.92465,75.75454",3,Jaipur,,"Jaipur, Rajasthan",
3331,5330000,"26.89268,75.74837",3,Jaipur,,"Jaipur, Rajasthan",
3328,5990000,"26.89268,75.74837",3,Jaipur,,"Jaipur, Rajasthan",
3329,4760000,"26.89268,75.74837",3,Jaipur,,"Jaipur, Rajasthan",
5000,11000000,"26.9159729,75.7400563",3,Jaipur,,"Jaipur, Rajasthan",
3327,3260000,"26.99855,75.75199",3,Jaipur,,"Jaipur, Rajasthan",
3331,5330000,"26.99855,75.75199",3,Jaipur,,"Jaipur, Rajasthan",
1444,3970000,"26.8662,75.7853",3,Jaipur,,"Jaipur, Rajasthan",
3427,3770000,"26.84702,75.73604",3,Jaipur,,"Jaipur, Rajasthan",
3326,4490000,"26.890017706433,75.7222664707256",3,Jaipur,,"Jaipur, Rajasthan",
1446,1880000,"26.84193,75.73571",3,Jaipur,,"Jaipur, Rajasthan",
3330,3330000,"26.84193,75.73571",2,Jaipur,,"Jaipur, Rajasthan",
3330,6660000,"26.91033,75.73254",3,Jaipur,,"Jaipur, Rajasthan",
3750,3000000,"26.8124274317482,75.8215437353783",2,Jaipur,2,"Jaipur, Rajasthan",
1447,2170000,"26.91033,75.73254",3,Jaipur,,"Jaipur, Rajasthan",
1440,1440000,"26.80406,75.85357",3,Jaipur,,"Jaipur, Rajasthan",
1447,890000,"26.94181,75.83897",2,Jaipur,,"Jaipur, Rajasthan",
,4160000,"26.88948,75.77176",3,Jaipur,,"Jaipur, Rajasthan",
3326,4490000,"26.88948,75.77176",3,Jaipur,,"Jaipur, Rajasthan",
3329,5660000,"26.88948,75.77176",3,Jaipur,,"Jaipur, Rajasthan",
3329,5260000,"26.85417,75.78442",3,Jaipur,,"Jaipur, Rajasthan",
3328,5990000,"26.85417,75.78442",3,Jaipur,,"Jaipur, Rajasthan",
3329,2330000,"26.85417,75.78442",2,Jaipur,,"Jaipur, Rajasthan",
3327,4990000,"26.85417,75.78442",3,Jaipur,,"Jaipur, Rajasthan",
3333,4270000,"26.85152,75.79741",3,Jaipur,,"Jaipur, Rajasthan",
3332,6330000,"26.85152,75.79741",3,Jaipur,,"Jaipur, Rajasthan",
3329,5160000,"26.89268,75.74837",3,Jaipur,,"Jaipur, Rajasthan",
3704,4000000,"26.9159729,75.7400563",2,Jaipur,9,"Jaipur, Rajasthan",
7220,16000000,"26.924966899772,75.8361119909372",3,Jaipur,4,"Jaipur, Rajasthan",
5000,2500000,"26.89383667,75.74725485",2,Jaipur,3,"Jaipur, Rajasthan",
3329,5060000,"26.904607,75.821818",3,Jaipur,,"Jaipur, Rajasthan",
5185,7000000,"26.94070439,75.77099548",3,Jaipur,3,"Jaipur, Rajasthan",
4375,3500000,"26.7991815243469,75.8251466669273",2,Jaipur,,"Jaipur, Rajasthan",
3887,2200000,,2,Jaipur,11,"Jaipur, Rajasthan",
2135,3800000,,3,Jaipur,,"Jaipur, Rajasthan",
1442,1730000,"26.8964454,75.7814791",3,Jaipur,,"Jaipur, Rajasthan",
1446,1880000,"26.8964454,75.7814791",3,Jaipur,,"Jaipur, Rajasthan",
5422,9000000,"26.9159729,75.7400563",3,Jaipur,3,"Jaipur, Rajasthan",
11111,35000000,"26.86151806,75.76476624",3,Jaipur,1,"Jaipur, Rajasthan",
4123,2350000,"26.83422,75.750047",2,Jaipur,11,"Jaipur, Rajasthan",
4221,2900000,"26.9159729,75.7400563",2,Jaipur,12,"Jaipur, Rajasthan",
1444,1820000,"26.9293837,75.7444172",2,Jaipur,,"Jaipur, Rajasthan",
1443,1890000,"26.9293837,75.7444172",3,Jaipur,,"Jaipur, Rajasthan",
3425,4110000,"27.4963934,76.0649359",2,Jaipur,,"Jaipur, Rajasthan",
1444,3900000,"27.4963934,76.0649359",3,Jaipur,,"Jaipur, Rajasthan",
1447,3540000,"27.4963934,76.0649359",3,Jaipur,,"Jaipur, Rajasthan",
3333,1170000,"26.8983146,75.7469609",2,Jaipur,,"Jaipur, Rajasthan",12851
1607,1125000,"26.8682798,75.6964405",2,Jaipur,4,"Jaipur, Rajasthan",
5000,7500000,"26.9243332,75.6941208",3,Jaipur,,"Jaipur, Rajasthan",
8105,21000000,"26.8352503,75.8243427",3,Jaipur,6,"Jaipur, Rajasthan",
7929,11100000,"26.86151806,75.76476624",3,Jaipur,2,"Jaipur, Rajasthan",
3168,6500000,"26.89383667,75.74725485",3,Jaipur,3,"Jaipur, Rajasthan",
5376,6500000,"26.8136232,75.5998013",2,Jaipur,12,"Jaipur, Rajasthan",
11714,8200000,"26.8352503,75.8243427",3,Jaipur,1,"Jaipur, Rajasthan",
3327,5600000,"26.9767101,75.6586295",2,Jaipur,,"Jaipur, Rajasthan",
6545,7200000,"26.8571264,75.8127199",3,Jaipur,2,"Jaipur, Rajasthan",
2444,2200000,"26.811201,75.7831719",2,Jaipur,3,"Jaipur, Rajasthan",
1444,2600000,"26.9067222,75.7438402",3,Jaipur,,"Jaipur, Rajasthan",
,4990000,"26.9124165,75.7872879",3,Jaipur,,"Jaipur, Rajasthan",
8027,12000000,"26.94070439,75.77099548",3,Jaipur,4,"Jaipur, Rajasthan",
3328,4410000,"26.9007144111794,75.7455796912307",2,Jaipur,,"Jaipur, Rajasthan",
1444,2600000,"26.9007144111794,75.7455796912307",3,Jaipur,,"Jaipur, Rajasthan",
1444,1950000,"26.9007144111794,75.7455796912307",3,Jaipur,,"Jaipur, Rajasthan",
3575,4190000,"26.8392751796733,75.7938066504221",2,Jaipur,14,"Jaipur, Rajasthan",
4731,8000000,"26.89383667,75.74725485",3,Jaipur,12,"Jaipur, Rajasthan",
4502,5600000,"26.8864535,75.7268645",3,Jaipur,6,"Jaipur, Rajasthan",
3326,4490000,"26.9040768,75.7416917",2,Jaipur,,"Jaipur, Rajasthan",
1446,2530000,"26.8386621,75.7988697",3,Jaipur,,"Jaipur, Rajasthan",
3333,2760000,"26.9124165,75.7872879",3,Jaipur,,"Jaipur, Rajasthan",
3674,3490000,"26.9055379678002,75.7429135866542",2,Jaipur,6,"Jaipur, Rajasthan",
3333,4000000,"26.8829804,75.7929343",3,Jaipur,,"Jaipur, Rajasthan",
2168,420000,,2,Jaipur,,"Jaipur, Rajasthan",
6684,12500000,"26.89383667,75.74725485",3,Jaipur,10,"Jaipur, Rajasthan",
3154,4100000,"26.86641735,75.72097807",3,Jaipur,3,"Jaipur, Rajasthan",
7083,5100000,"26.976962317886,75.6584935756668",3,Jaipur,,"Jaipur, Rajasthan",
5147,7000000,"26.88659441,75.7465714",2,Jaipur,4,"Jaipur, Rajasthan",
4924,4200000,"26.8280887,75.6926803",3,Jaipur,11,"Jaipur, Rajasthan",
7000,7700000,"26.8229054598493,75.8217165509586",2,Jaipur,,"Jaipur, Rajasthan",
3357,3800000,"26.9243332,75.6941208",2,Jaipur,12,"Jaipur, Rajasthan",
3333,5000000,"26.89383667,75.74725485",3,Jaipur,14,"Jaipur, Rajasthan",
4091,4500000,"26.990038,75.764569",3,Jaipur,3,"Jaipur, Rajasthan",
3894,2500000,"26.811201,75.7831719",2,Jaipur,22,"Jaipur, Rajasthan",
2588,2200000,"26.959730073386115,75.67099472069755",2,Jaipur,1,"Jaipur, Rajasthan",
3477,7000000,"26.89383667,75.74725485",3,Jaipur,,"Jaipur, Rajasthan",
3833,2300000,"26.8352503,75.8243427",2,Jaipur,5,"Jaipur, Rajasthan",
4870,6000000,"26.990038,75.764569",2,Jaipur,11,"Jaipur, Rajasthan",
2667,2800000,"26.8352503,75.8243427",2,Jaipur,9,"Jaipur, Rajasthan",
4587,6500000,"26.890017706433,75.7222664707256",3,Jaipur,6,"Jaipur, Rajasthan",
8571,12000000,"26.888662,75.834096",2,Jaipur,6,"Jaipur, Rajasthan",
2133,3200000,"26.937563,75.763271",3,Jaipur,3,"Jaipur, Rajasthan",
3333,2000000,"26.898767,75.71424",2,Jaipur,3,"Jaipur, Rajasthan",
2432,2250000,"26.9257676,75.8246686",2,Jaipur,11,"Jaipur, Rajasthan",
2444,2200000,"26.9124165,75.7872879",2,Jaipur,3,"Jaipur, Rajasthan",
3944,2800000,"26.8682798,75.6964405",3,Jaipur,3,"Jaipur, Rajasthan",
3571,3600000,"26.8280887,75.6926803",2,Jaipur,9,"Jaipur, Rajasthan",
5500,5500000,"26.89383667,75.74725485",2,Jaipur,,"Jaipur, Rajasthan",12850
4758,6000000,"26.805681,75.809019",3,Jaipur,9,"Jaipur, Rajasthan",
5528,5500000,"26.86151806,75.76476624",2,Jaipur,6,"Jaipur, Rajasthan",
2551,1500000,"26.7934312499946,75.851256357672",2,Jaipur,4,"Jaipur, Rajasthan",
5250,10500000,"26.9455675,75.8040022",3,Jaipur,5,"Jaipur, Rajasthan",
14352,31000000,"26.9455675,75.8040022",3,Jaipur,,"Jaipur, Rajasthan",
6429,4500000,"26.838654,75.763251",2,Jaipur,3,"Jaipur, Rajasthan",
3329,4960000,"26.875935,75.869462",3,Jaipur,,"Jaipur, Rajasthan",
4016,4650000,"26.86151806,75.76476624",3,Jaipur,3,"Jaipur, Rajasthan",
3333,790000,"26.8264714,75.7881385",2,Jaipur,,"Jaipur, Rajasthan",
3327,3660000,"26.8264714,75.7881385",3,Jaipur,,"Jaipur, Rajasthan",
,4990000,"26.8117314054352,75.840099363152",3,Jaipur,,"Jaipur, Rajasthan",
5000,5500000,"26.8791559,75.7814791",3,Jaipur,3,"Jaipur, Rajasthan",
2326,3500000,"26.8193204,75.7776166",3,Jaipur,5,"Jaipur, Rajasthan",
3648,5300000,"26.843018,75.747455",3,Jaipur,3,"Jaipur, Rajasthan",
5722,9000000,"26.9159729,75.7400563",3,Jaipur,14,"Jaipur, Rajasthan",
,8700000,"26.9243332,75.6941208",3,Jaipur,4,"Jaipur, Rajasthan",
3327,1800000,"26.8352503,75.8243427",2,Jaipur,5,"Jaipur, Rajasthan",
2909,3200000,"26.880065,75.71979",2,Jaipur,4,"Jaipur, Rajasthan",
3647,3100000,"26.8352503,75.8243427",2,Jaipur,3,"Jaipur, Rajasthan",
2941,2500000,"26.7985475989176,75.8459738122808",2,Jaipur,4,"Jaipur, Rajasthan",
4455,4500000,"26.9243332,75.6941208",2,Jaipur,2,"Jaipur, Rajasthan",
9474,18000000,"26.88908031,75.80866051",3,Jaipur,12,"Jaipur, Rajasthan",
3667,4400000,"26.83422,75.750047",2,Jaipur,3,"Jaipur, Rajasthan",
3158,3000000,"26.87638,75.70694",2,Jaipur,3,"Jaipur, Rajasthan",
,9500000,,3,Jaipur,3,"Jaipur, Rajasthan",
5896,7500000,"26.9159729,75.7400563",2,Jaipur,15,"Jaipur, Rajasthan",
3500,4200000,,2,Jaipur,9,"Jaipur, Rajasthan",
6373,6500000,"26.907622,75.7851121",2,Jaipur,5,"Jaipur, Rajasthan",
4052,2500000,"26.9159729,75.7400563",2,Jaipur,12,"Jaipur, Rajasthan",
2804,3800000,"26.86151806,75.76476624",3,Jaipur,6,"Jaipur, Rajasthan",
2791,3210000,"26.90065,75.73181",3,Jaipur,,"Jaipur, Rajasthan",
2420,2800000,"26.89383667,75.74725485",3,Jaipur,13,"Jaipur, Rajasthan",
4444,4000000,"26.8950764,75.8316064",2,Jaipur,4,"Jaipur, Rajasthan",
2557,3800000,"26.83422,75.750047",2,Jaipur,9,"Jaipur, Rajasthan",
5045,11100000,"26.9243332,75.6941208",3,Jaipur,,"Jaipur, Rajasthan",
14957,35000000,"26.8352503,75.8243427",3,Jaipur,,"Jaipur, Rajasthan",
2308,1800000,"26.965878,75.722763",2,Jaipur,2,"Jaipur, Rajasthan",
4300,12900000,"26.9159729,75.7400563",3,Jaipur,,"Jaipur, Rajasthan",
4444,5000000,"26.8198607068787,75.7805261303887",2,Jaipur,10,"Jaipur, Rajasthan",
4000,3000000,"26.8280887,75.6926803",2,Jaipur,4,"Jaipur, Rajasthan",
4722,4750000,"26.83422,75.750047",3,Jaipur,9,"Jaipur, Rajasthan",
6061,6000000,"26.9243332,75.6941208",3,Jaipur,,"Jaipur, Rajasthan",
