price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
5333,8000000,"25.578237,85.093133",3,Patna,4,"Patna, Bihar",
16667,15000000,"25.615342,85.08035",2,Patna,,"Patna, Bihar",12850
3922,3200000,"25.562282,85.040818",2,Patna,5,"Patna, Bihar",
6452,10000000,"25.6150768,85.1155441",3,Patna,3,"Patna, Bihar",
,6300000,"25.582124,85.079152",2,Patna,5,"Patna, Bihar",
6337,8200000,"25.6160567617557,85.1207723908034",3,Patna,6,"Patna, Bihar",
,80000000,"25.5978272,85.1969061",2,Patna,2,"Patna, Bihar",
0,5564000,"25.609043,85.084387",2,Patna,6,"Patna, Bihar",
5372,6500000,"25.6254469999999,85.0557665711646",3,Patna,3,"Patna, Bihar",
4857,6800000,"25.6355556,85.0408333",3,Patna,4,"Patna, Bihar",
10234,17500000,"25.5934403,85.1848704",3,Patna,7,"Patna, Bihar",
7034,11500000,"25.578237,85.093133",3,Patna,12,"Patna, Bihar",
8000,7200000,,2,Patna,4,"Patna, Bihar",
6716,9000000,"25.616882,85.048736",3,Patna,6,"Patna, Bihar",
,11000000,"25.5772228,85.0830133",3,Patna,4,"Patna, Bihar",
8259,12000000,"25.6355556,85.0408333",3,Patna,12,"Patna, Bihar",
,9000000,"25.622683,85.040283",3,Patna,4,"Patna, Bihar",
6261,7400000,"25.6254469999999,85.0557665711646",2,Patna,7,"Patna, Bihar",
9827,17000000,"25.5934403,85.1848704",3,Patna,6,"Patna, Bihar",
5000,7500000,"25.589714,85.044477",3,Patna,7,"Patna, Bihar",
4257,6300000,"25.5741272,85.0701001",3,Patna,4,"Patna, Bihar",
6000,6000000,"25.614112,85.06102",2,Patna,3,"Patna, Bihar",
5000,5000000,"25.6258867,85.0846664",2,Patna,5,"Patna, Bihar",
6250,8500000,"25.622683,85.040283",3,Patna,7,"Patna, Bihar",
2800,3500000,"25.611208,85.201196",3,Patna,3,"Patna, Bihar",
4857,6800000,"25.6355556,85.0408333",3,Patna,4,"Patna, Bihar",
6452,6000000,"25.6389524,85.1103291",2,Patna,5,"Patna, Bihar",
6855,10700000,"25.6355556,85.0408333",3,Patna,6,"Patna, Bihar",
5862,8500000,"25.587303,85.148636",3,Patna,6,"Patna, Bihar",
3529,6000000,"25.6355556,85.0408333",3,Patna,7,"Patna, Bihar",
7672,9130000,"25.622683,85.040283",2,Patna,9,"Patna, Bihar",
3004,4500000,"25.622683,85.040283",3,Patna,7,"Patna, Bihar",
8324,7500000,"25.5952699,85.1284876",2,Patna,4,"Patna, Bihar",
7059,6000000,"25.5724704,84.9993044",2,Patna,,"Patna, Bihar",
6133,9200000,,3,Patna,6,"Patna, Bihar",
6047,8000000,"25.627211,85.107086",3,Patna,6,"Patna, Bihar",
4196,6000000,"25.622683,85.040283",3,Patna,5,"Patna, Bihar",
7003,11100000,"25.6254469999999,85.0557665711646",3,Patna,6,"Patna, Bihar",
4380,6000000,"25.6254469999999,85.0557665711646",2,Patna,9,"Patna, Bihar",
5867,9200000,"25.59764,85.0275889",3,Patna,4,"Patna, Bihar",
5324,4600000,"25.6157928,85.1827698",2,Patna,3,"Patna, Bihar",
16832,25500000,"25.6107367,85.1379701",3,Patna,4,"Patna, Bihar",
3750,4500000,"25.6085561374604,85.0421725472221",2,Patna,6,"Patna, Bihar",
6554,7000000,"25.6183119,85.0731865",2,Patna,4,"Patna, Bihar",
4667,7000000,"25.6106702,85.1427036",3,Patna,4,"Patna, Bihar",
3860,5500000,"25.6355556,85.0408333",3,Patna,10,"Patna, Bihar",
3150,3150000,"25.5837173,85.1400863",2,Patna,4,"Patna, Bihar",
389,700000,"25.5633231,84.8698081",3,Patna,,"Patna, Bihar",
7177,7500000,"25.6188315,85.0317106",3,Patna,5,"Patna, Bihar",
8796,9500000,"25.614093,85.109489",3,Patna,5,"Patna, Bihar",
7000,9268000,"25.6355556,85.0408333",3,Patna,14,"Patna, Bihar",
5800,7830000,"25.614112,85.06102",3,Patna,4,"Patna, Bihar",
4714,7000000,"25.622683,85.040283",3,Patna,7,"Patna, Bihar",
8929,12500000,"25.5934403,85.1848704",3,Patna,4,"Patna, Bihar",
10000,15000000,"25.5930769,85.129136",3,Patna,,"Patna, Bihar",
7644,8500000,"25.6111109,85.0925842",3,Patna,4,"Patna, Bihar",
5814,5000000,"25.5904797,85.1621946",2,Patna,,"Patna, Bihar",
5581,6000000,"25.6085561374604,85.0421725472221",2,Patna,7,"Patna, Bihar",
8889,20000000,"25.616453,85.152515",3,Patna,4,"Patna, Bihar",
10000,22500000,"25.60884041,85.14339641",3,Patna,5,"Patna, Bihar",
10000,12500000,"25.617517,85.128526",3,Patna,4,"Patna, Bihar",
,12500000,"25.6178291,85.1187606",3,Patna,4,"Patna, Bihar",
8289,10900000,"25.6160567617557,85.1207723908034",3,Patna,4,"Patna, Bihar",
6143,9000000,,3,Patna,6,"Patna, Bihar",
6651,8500000,"25.65116,85.097387",3,Patna,4,"Patna, Bihar",
6188,9900000,"25.578237,85.093133",3,Patna,3,"Patna, Bihar",
8182,4500000,"25.5904797,85.1621946",2,Patna,2,"Patna, Bihar",
7000,7000000,"25.6097136,85.1490571",2,Patna,7,"Patna, Bihar",
9250,11100000,"25.5874773,85.1854249",3,Patna,4,"Patna, Bihar",
22043,30000000,"25.5934403,85.1848704",3,Patna,,"Patna, Bihar",
6773,8500000,"25.580009,85.049093",2,Patna,7,"Patna, Bihar",
5667,6800000,"25.60972,85.084291",2,Patna,4,"Patna, Bihar",
8571,12000000,"25.614093,85.109489",3,Patna,4,"Patna, Bihar",
4588,7799999,"25.6355556,85.0408333",3,Patna,6,"Patna, Bihar",
11667,35000000,"25.5934403,85.1848704",3,Patna,3,"Patna, Bihar",12850
4667,7000000,,3,Patna,6,"Patna, Bihar",
6969,12000000,"25.605981,85.187544",3,Patna,34,"Patna, Bihar",
5096,8500000,"25.61046,85.141667",3,Patna,5,"Patna, Bihar",
9492,14000000,"25.6106702,85.1427036",3,Patna,5,"Patna, Bihar",
6010,12500000,,3,Patna,4,"Patna, Bihar",
5743,8500000,"25.6182324,85.0851076",3,Patna,5,"Patna, Bihar",
,12000000,"25.5945244,85.0909018",3,Patna,3,"Patna, Bihar",
4150,4200000,,2,Patna,4,"Patna, Bihar",
4400,5500000,"25.564334,85.056386",3,Patna,6,"Patna, Bihar",
4615,3000000,"25.5633231,84.8698081",2,Patna,6,"Patna, Bihar",
6065,8400000,"25.6254469999999,85.0557665711646",3,Patna,5,"Patna, Bihar",
6514,11400000,"25.601373,85.139577",3,Patna,5,"Patna, Bihar",
,7500000,"25.564334,85.056386",3,Patna,6,"Patna, Bihar",
5429,3800000,"25.6355556,85.0408333",2,Patna,6,"Patna, Bihar",
4500,6300000,"25.561413,85.146611",3,Patna,7,"Patna, Bihar",
12410,12000000,,2,Patna,4,"Patna, Bihar",
7407,8000000,,2,Patna,5,"Patna, Bihar",
6500,6500000,,2,Patna,4,"Patna, Bihar",
8421,8000000,,2,Patna,7,"Patna, Bihar",
5833,7000000,"25.5778628,85.0934624",3,Patna,3,"Patna, Bihar",
6028,8500000,"25.582085,85.125396",3,Patna,4,"Patna, Bihar",
5172,7500000,"25.578237,85.093133",3,Patna,4,"Patna, Bihar",
3639,5400000,"25.6355556,85.0408333",3,Patna,10,"Patna, Bihar",
6726,7500000,"25.6254469999999,85.0557665711646",2,Patna,5,"Patna, Bihar",
11500,11500000,"25.609756,85.115567",2,Patna,4,"Patna, Bihar",
6500,6500000,"25.59764,85.0275889",2,Patna,7,"Patna, Bihar",
5714,6000000,"25.6355556,85.0408333",2,Patna,8,"Patna, Bihar",
3600,5814000,,3,Patna,9,"Patna, Bihar",
7077,9200000,"25.614112,85.06102",3,Patna,4,"Patna, Bihar",
7596,8925000,"25.6254469999999,85.0557665711646",2,Patna,8,"Patna, Bihar",
9615,12500000,"25.336732,85.088821",3,Patna,7,"Patna, Bihar",
8000,10248000,"25.6169867,85.163775",3,Patna,3,"Patna, Bihar",
6842,6500000,"25.623244,85.128633",2,Patna,4,"Patna, Bihar",
6746,8500000,"25.65116,85.097387",3,Patna,7,"Patna, Bihar",
21111,38000000,"25.627211,85.107086",2,Patna,,"Patna, Bihar",
8056,7500000,"25.616406,85.12093",2,Patna,5,"Patna, Bihar",
7273,12000000,"25.582124,85.079152",3,Patna,5,"Patna, Bihar",
6700,6700000,"25.60815997,85.08444623",2,Patna,4,"Patna, Bihar",
10000,12000000,,3,Patna,4,"Patna, Bihar",
3500,4427500,"25.6355556,85.0408333",3,Patna,8,"Patna, Bihar",
6154,8000000,"25.616882,85.048736",3,Patna,5,"Patna, Bihar",
3500,3500000,"25.5741272,85.0701001",2,Patna,4,"Patna, Bihar",
16667,7500000,"25.6106702,85.1427036",2,Patna,5,"Patna, Bihar",
6644,6750000,"25.629631,85.064052",3,Patna,5,"Patna, Bihar",
10661,15000000,"25.616453,85.152515",3,Patna,4,"Patna, Bihar",
5966,8800000,"25.6355556,85.0408333",3,Patna,5,"Patna, Bihar",
5486,3500000,,2,Patna,42,"Patna, Bihar",
8148,11000000,"25.582124,85.079152",3,Patna,4,"Patna, Bihar",
4639,7400000,"25.6085561374604,85.0421725472221",3,Patna,7,"Patna, Bihar",
7987,12700000,,3,Patna,4,"Patna, Bihar",
8328,12200000,"25.616453,85.152515",3,Patna,4,"Patna, Bihar",
6330,9558000,"25.6202301912571,85.060315801733",2,Patna,7,"Patna, Bihar",
,9000000,,3,Patna,3,"Patna, Bihar",
6667,6000000,"25.606342,85.1600713",2,Patna,4,"Patna, Bihar",
,15000000,"25.626543,85.115201",3,Patna,6,"Patna, Bihar",
4452,6500000,"25.6097422339088,85.1855799317004",3,Patna,7,"Patna, Bihar",
