price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
5329,5500000,"20.2291092,85.8166235",2,Bhubaneswar,8,"Bhubaneswar, Odisha/Orissa",
5415,4500000,"20.2291092,85.8166235",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
4098,7500000,"20.310805113025715,85.89175262609848",3,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
8448,16000000,"20.2505843,85.8447846",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
3579,3400000,"20.2291092,85.8166235",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5594,8000000,,2,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
5519,8500000,"20.105117,85.836301",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
4583,5500000,"20.310805113025715,85.89175262609848",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5000,9000000,"20.3585801,85.8230251",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
,7500000,,3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5487,8400000,"20.3320319,85.82129",3,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
4500,6120000,"20.3488542,85.8265999",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4507,3380000,"20.3488542,85.8265999",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4503,6890000,"20.2820723,85.8249454",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4501,7900000,"20.2820723,85.8249454",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
5667,8500000,"20.2820723,85.8249454",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4504,5630000,"20.2876235,85.8239853",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4499,6650000,"20.2799161,85.8594991",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
2285,2970000,"20.2799161,85.8594991",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
5556,7000000,"20.3023248,85.8959478",3,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
4501,7490000,"20.237997,85.746125",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4500,6300000,"18.8892857,84.1754944",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4499,6100000,"18.8892857,84.1754944",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4425,6000000,"18.8892857,84.1754944",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4500,9000000,"20.2682758,85.8407697",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4365,4400000,"20.29422,85.74439",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
6744,8700000,"18.8892857,84.1754944",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5842,6000000,"20.3585801,85.8230251",2,Bhubaneswar,9,"Bhubaneswar, Odisha/Orissa",
,12500000,"20.2871325,85.868094",3,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
6190,6500000,"20.285279,85.8625357",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5327,5300000,"20.310805113025715,85.89175262609848",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5528,5500000,"20.310805113025715,85.89175262609848",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
4667,7000000,"20.279218,85.8614181",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
3768,7800000,"20.310805113025715,85.89175262609848",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4330,4200000,"20.2291092,85.8166235",2,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
2283,2740000,"20.3113101203288,85.8145411365132",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4503,6980000,"20.3113101203288,85.8145411365132",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
7622,10000000,"20.2422945830482,85.8613037270535",2,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
4643,3250000,"20.3148031,85.8154519",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
6160,7700000,"20.3148031,85.8154519",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4717,5000000,"20.1939307,85.860878",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
5007,6900000,"20.3289554,85.7653829",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
8798,15000000,"20.2742457,85.8396655",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
8800,17600000,"20.2742457,85.8396655",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5607,6000000,"20.2871325,85.868094",2,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
6180,5500000,"20.310805113025715,85.89175262609848",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
6282,9900000,"20.2291092,85.8166235",3,Bhubaneswar,9,"Bhubaneswar, Odisha/Orissa",
3389,6100000,"20.27942,85.93795",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
6047,6500000,"20.3113101203288,85.8145411365132",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4497,5630000,"18.8892857,84.1754944",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
5769,7500000,"18.8892857,84.1754944",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4499,5070000,"20.2487483,85.8362457",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
5556,6500000,"20.2487483,85.8362457",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
7576,12000000,"20.3345517,85.8127822",3,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
2605,2800000,"20.393549,85.890899",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5385,7000000,,3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
7339,12000000,"20.2378445,85.8089406",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4545,4000000,"20.2294643,85.7692277",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
3611,6500000,"20.3345517,85.8127822",3,Bhubaneswar,1,"Bhubaneswar, Odisha/Orissa",
7086,10700000,"20.3329124,85.8063794",3,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
4019,8300000,"20.379453,85.8255855",3,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
8602,12000000,"20.3585801,85.8230251",3,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
4222,7600000,"20.310805113025715,85.89175262609848",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",12850
6500,6500000,"20.362331,85.820103",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5392,5500000,"20.2505843,85.8447846",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
6857,12000000,"20.2505843,85.8447846",3,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
4444,6599000,"20.3585801,85.8230251",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5462,6500000,"20.3585801,85.8230251",2,Bhubaneswar,8,"Bhubaneswar, Odisha/Orissa",
6667,4000000,"20.306554,85.778838",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
3636,4000000,,2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5172,7500000,"20.29422,85.74439",3,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
4626,5500000,"20.310805113025715,85.89175262609848",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
3333,4200000,"20.169411,85.856781",3,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
4111,3700000,"20.3454719,85.7155037",2,Bhubaneswar,11,"Bhubaneswar, Odisha/Orissa",
8889,16000000,"20.3488542,85.8265999",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5543,7500000,"20.3329124,85.8063794",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5851,5500000,"20.3345517,85.8127822",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5100,6100000,"20.2294643,85.7692277",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4565,5880000,"20.2624696,85.7820416",2,Bhubaneswar,9,"Bhubaneswar, Odisha/Orissa",
4510,5538401,"20.2624696,85.7820416",2,Bhubaneswar,10,"Bhubaneswar, Odisha/Orissa",
8091,15000000,"20.36308508,85.78968286",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
7222,6500000,"20.3423219,85.8202557",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
6886,11500000,"20.3585801,85.8230251",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5653,9300000,"20.239714,85.7628196",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
3455,3300000,"20.169411,85.856781",2,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
6824,8700000,"18.8892857,84.1754944",2,Bhubaneswar,12,"Bhubaneswar, Odisha/Orissa",
5528,5500000,"20.310805113025715,85.89175262609848",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
9422,15000000,"20.2829824,85.831986",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
3442,3700000,"20.393549,85.890899",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
3125,2500000,"20.2291092,85.8166235",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
6700,9145500,"20.2813916,85.7653829",2,Bhubaneswar,13,"Bhubaneswar, Odisha/Orissa",
6700,9145500,"20.2813916,85.7653829",2,Bhubaneswar,12,"Bhubaneswar, Odisha/Orissa",
5894,8900000,"20.2813916,85.7653829",2,Bhubaneswar,15,"Bhubaneswar, Odisha/Orissa",
5556,7500000,"20.3585801,85.8230251",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
7083,8500000,"20.3490229,85.8806848",2,Bhubaneswar,9,"Bhubaneswar, Odisha/Orissa",
6250,5000000,"20.2291092,85.8166235",2,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
6771,6500000,"20.246763,85.887317",2,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
13105,23000000,"20.2525246,85.8012566",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
6757,7500000,,2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4963,6700000,"20.2624696,85.7820416",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
4545,5200000,"20.29422,85.74439",2,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
4098,7500000,"20.310805113025715,85.89175262609848",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
7576,7500000,,2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
10648,12000000,"20.2842851,85.8556609",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
,11000000,"20.2294643,85.7692277",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
9091,15000000,"20.2971761,85.866535",3,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
5000,5500000,"20.306554,85.778838",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
4040,5600000,"20.2291092,85.8166235",2,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
3333,2500000,"20.169411,85.856781",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
7558,6500000,"20.169411,85.856781",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
,4200000,"20.2291092,85.8166235",2,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
10800,27000000,"20.2820723,85.8249454",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5882,10000000,"20.2624696,85.7820416",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
9474,18000000,,3,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
7303,6500000,"20.310805113025715,85.89175262609848",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
2400,3000000,,2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
8242,7500000,"20.2408659376709,85.841013601683",2,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
6811,11000000,"18.8892857,84.1754944",3,Bhubaneswar,17,"Bhubaneswar, Odisha/Orissa",
6684,10500000,"20.2294643,85.7692277",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5983,8700000,"18.8892857,84.1754944",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
7500,9375000,"20.278674,85.86108",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
6030,6000000,"20.310805113025715,85.89175262609848",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
8602,12000000,"20.3585801,85.8230251",3,Bhubaneswar,8,"Bhubaneswar, Odisha/Orissa",
3750,4500000,"20.2291092,85.8166235",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
3871,6000000,"20.2291092,85.8166235",3,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
6509,11000000,"20.393549,85.890899",3,Bhubaneswar,10,"Bhubaneswar, Odisha/Orissa",
6923,11451000,"20.2727698,85.8735102",3,Bhubaneswar,11,"Bhubaneswar, Odisha/Orissa",
5418,7000000,"20.2385539,85.7455138",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
8286,14500000,"20.3345517,85.8127822",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4681,11000000,"20.2264284,85.7671352",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5520,6000000,"20.2677231,85.8467041",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
2400,3600000,"20.55889,85.94517",3,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
5176,5000000,"20.2339473,85.8169436",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
6316,12000000,"20.205611,85.871136",3,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
8427,18000000,"20.226067,85.876767",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
6500,10192000,"20.2775718679128,85.8533880709375",3,Bhubaneswar,11,"Bhubaneswar, Odisha/Orissa",
7913,12700000,"20.2308221,85.8419052",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4802,7500000,"20.3585801,85.8230251",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
14261,32500000,"20.3345517,85.8127822",3,Bhubaneswar,13,"Bhubaneswar, Odisha/Orissa",
3689,3600000,"20.169411,85.856781",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5508,6500000,"20.2422945830482,85.8613037270535",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
6776,8300000,"20.3585801,85.8230251",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4462,8300000,"20.334013,85.872765",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
5385,7000000,"20.393549,85.890899",3,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
4545,5000000,"20.230978,85.785155",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
11944,21500000,"18.8892857,84.1754944",3,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",12850
25050,30060000,,3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
8939,14079000,"20.2180721,85.8292325",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
12830,17000000,"20.2624696,85.7820416",2,Bhubaneswar,16,"Bhubaneswar, Odisha/Orissa",
3056,5500000,"20.23321,85.73018",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
5018,8350000,"20.237997,85.746125",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
3529,3000000,"20.169411,85.856781",2,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
9167,11000000,"20.2613815,85.798695",3,Bhubaneswar,24,"Bhubaneswar, Odisha/Orissa",
1556,2800000,,2,Bhubaneswar,1,"Bhubaneswar, Odisha/Orissa",
4328,4800000,"20.2291092,85.8166235",3,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
3351,3200000,"20.169411,85.856781",2,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
3774,6000000,"20.2291092,85.8166235",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
7083,17000000,"20.2624696,85.7820416",3,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
2765,3000000,"20.169411,85.856781",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
6250,7500000,"20.351766,85.836342",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
5667,17000000,"20.2776395,85.7948524",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
12760,21500000,"20.2813916,85.7653829",3,Bhubaneswar,12,"Bhubaneswar, Odisha/Orissa",
9225,16300000,,3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5908,8000000,"20.2291092,85.8166235",3,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
6508,8368800,"20.2536539,85.8340554",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",12850
