price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
3365,3500000,"23.7143107,86.8722489",2,Asansol,,"Asansol, West Bengal",
,3300000,,3,Asansol,,"Asansol, West Bengal",
3148,8500000,"23.6849663,86.9473148",2,Asansol,2,"Asansol, West Bengal",
2609,3000000,"22.5200609,88.269466",2,Asansol,5,"Asansol, West Bengal",
4647,7500000,"22.5200609,88.269466",3,Asansol,4,"Asansol, West Bengal",
2593,3500000,,2,Asansol,2,"Asansol, West Bengal",
3714,3900000,"22.5200609,88.269466",2,Asansol,4,"Asansol, West Bengal",
3500,4539500,"23.6849663,86.9473148",3,Asansol,6,"Asansol, West Bengal",
2490,2500000,,2,Asansol,3,"Asansol, West Bengal",
,2200000,"23.676794,86.967928",2,Asansol,5,"Asansol, West Bengal",
3200,2400000,"23.7143107,86.8722489",2,Asansol,40,"Asansol, West Bengal",
5000,9000000,,3,Asansol,4,"Asansol, West Bengal",
3378,2500000,"23.68721,86.973343",2,Asansol,7,"Asansol, West Bengal",
,,"23.670295,86.950153",2,Asansol,,"Asansol, West Bengal",
,,"23.68218923,86.96910501",2,Asansol,,"Asansol, West Bengal",
,,"23.68721,86.973343",2,Asansol,,"Asansol, West Bengal",
,,"23.6808433,86.9910343",3,Asansol,,"Asansol, West Bengal",
,,"23.702529,87.082329",3,Asansol,,"Asansol, West Bengal",
,,"23.684136,86.955408",2,Asansol,,"Asansol, West Bengal",
,,"23.7333003,86.8407011",3,Asansol,,"Asansol, West Bengal",
,,"23.7078054,86.9383727",2,Asansol,,"Asansol, West Bengal",
5717,5700000,"23.699706,86.950175",3,Asansol,10,"Asansol, West Bengal",
4000,4616000,"23.6817134,86.9583319",3,Asansol,4,"Asansol, West Bengal",
1333,6000000,"23.6733465,86.9964024",3,Asansol,2,"Asansol, West Bengal",
4000,5156000,"23.6817134,86.9583319",3,Asansol,4,"Asansol, West Bengal",
